0.9341331774188987, 9.476089838137811e-30
0.9715131887328692, 7.886236318950442e-30
1.0288033494305509, 4.740761753128931e-30
1.08908425969846, 3.158764468930092e-30
1.176208792422083, 1.8250523530001226e-30
1.255695277374604, 1.0148498100459715e-30
1.2674807752067019, 8.812579996136683e-31
1.3322304432553105, 5.513007553387963e-31
1.4134304603319492, 3.0526110027047777e-31
1.5042565543067252, 1.7064846081953802e-31
1.6109205627037282, 9.46906370149956e-32
1.714437238281574, 5.372673430040249e-32
1.8408488041618085, 2.9868301827929825e-32
1.9713799371275027, 1.6971963747024562e-32
2.125373929574707, 9.710279574071833e-33
2.303412182409235, 5.5388499723949296e-33
2.498956871384942, 3.196518976683067e-33
2.709695354216973, 1.9001945271733795e-33
2.9565615132565615, 1.1053288159372836e-33
3.2259183557540214, 6.496957830169125e-34
3.519814890145222, 3.8276673461206184e-34
3.864479637485896, 2.28925736528492e-34
4.296073624988256, 1.4274324272951462e-34
4.835728405447855, 9.696680617916958e-35
5.545827110189253, 7.069047911039055e-35
6.3999340452095, 5.530559382540897e-35
7.431721338921198, 4.632782502719354e-35
7.762875894917616, 4.5006176210772345e-35
8.683765399819732, 3.985464778067464e-35
9.042508694239865, 3.912319428016991e-35
10.146745024491551, 3.4967412753969003e-35
11.3504266404877, 2.3183147836206303e-35
12.85603713542681, 1.611742930267336e-35
13.38714511713787, 1.6042963914137187e-35
15.021931711936688, 1.6005860335637411e-35
15.691303032443836, 1.6179747755875314e-35
17.662378817515297, 1.5730305085058085e-35
18.392046153349053, 1.5739413372846782e-35
20.638011983952108, 1.6629192202664432e-35
21.49060853262889, 1.6667740742095683e-35
24.114958865414557, 1.782537446587487e-35
25.111194874780313, 1.799123583986888e-35
28.177677265272866, 1.9019320803181978e-35
29.341752099844182, 1.905237809727826e-35
32.72043804424988, 2.067264347278268e-35
34.17844778901846, 2.1051017220836575e-35
38.47180128993367, 2.2443688569761597e-35
40.061146476218184, 2.2626312264018496e-35
44.95325936948565, 2.3974710263221926e-35
46.81036623714318, 2.426792708879861e-35
52.20055309168893, 2.7011016275988595e-35
54.52658903861193, 2.750540198338719e-35
60.994934567186384, 3.078622223073696e-35
63.51475434145472, 3.1708638251468327e-35
70.82844191626704, 3.5662432352664347e-35
73.9845292027831, 3.6709693317223213e-35
82.76111888297795, 3.925931174668925e-35
86.4489215235217, 3.928962432800126e-35
96.7041292092763, 4.4282591714243216e-35
100.69916549817538, 4.5293665789910515e-35
