# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 100000000.0
# sigma_e (cm^2) = 1e-46
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,7.521875558e-08
1.3,2.766243433e-07
1.4,0
1.5,0
1.6,1.308888584e-07
1.7,3.585310751e-07
1.8,0
1.9,1.340301987e-06
2,3.141325283e-07
2.1,1.036675744e-06
2.2,5.88933918e-07
2.3,5.329614141e-07
2.4,1.503222314e-06
2.5,2.490407323e-07
2.6,6.853769483e-07
2.7,1.27792188e-06
2.8,1.006179805e-06
2.9,1.53853781e-06
3,1.435526658e-06
3.1,8.380380412e-07
3.2,1.981411551e-06
3.3,1.980961919e-06
3.4,1.63800816e-06
3.5,4.05023114e-07
3.6,9.311076217e-07
3.7,1.451860653e-06
3.8,1.789030942e-06
3.9,1.821238167e-06
4,1.667077737e-06
4.1,1.892968147e-06
4.2,1.839108015e-06
4.3,2.221488231e-06
4.4,7.067350092e-07
4.5,2.33583517e-06
4.6,1.343462884e-06
4.7,1.661730989e-06
4.8,1.174712609e-06
4.9,1.654782012e-06
5,1.835653783e-06
5.1,1.732446022e-06
5.2,1.742865308e-06
5.3,1.769376985e-06
5.4,2.147885971e-06
5.5,1.373269112e-06
5.6,1.538177354e-06
5.7,1.699941121e-06
5.8,4.373359589e-07
5.9,1.431031339e-06
6,1.794531889e-06
6.1,4.39912729e-07
6.2,1.280702444e-06
6.3,1.106623299e-06
6.4,5.798875047e-07
6.5,1.952322632e-06
6.6,1.309688583e-06
6.7,3.907001589e-07
6.8,1.200316216e-06
6.9,1.166226747e-06
7,5.729478491e-07
7.1,1.154887194e-06
7.2,2.859815035e-07
7.3,1.164001415e-06
7.4,7.680495428e-07
7.5,5.018908798e-07
7.6,5.947990449e-07
7.7,5.213026017e-07
7.8,5.564647838e-07
7.9,9.924393603e-07
8,6.435424713e-07
8.1,3.14175449e-07
8.2,4.1670984e-07
8.3,4.815482146e-07
8.4,3.344770103e-07
8.5,3.622058113e-07
8.6,2.447563613e-07
8.7,3.472190576e-07
8.8,3.844132118e-07
8.9,3.548355457e-07
9,2.515297035e-07
9.1,3.445292999e-07
9.2,3.989134801e-07
9.3,3.861221871e-07
9.4,2.85667231e-07
9.5,2.478796489e-07
9.6,1.921938044e-07
9.7,2.762722393e-07
9.8,2.667262678e-07
9.9,2.762719752e-07
10,2.271856947e-07
10.1,2.991130882e-07
10.2,2.955146343e-07
10.3,2.87760947e-07
10.4,2.825657981e-07
10.5,2.942915395e-07
10.6,4.000285594e-07
10.7,1.791830902e-07
10.8,2.744482963e-07
10.9,2.42166677e-07
11,2.294789222e-07
11.1,2.605615785e-07
11.2,2.861820356e-07
11.3,2.042028964e-07
11.4,2.632139197e-07
11.5,3.912969134e-07
11.6,3.026290107e-07
11.7,3.813614306e-07
11.8,2.064270109e-07
11.9,3.722599683e-07
12,2.182050012e-07
12.1,1.93956444e-07
12.2,1.73497299e-07
12.3,3.017256635e-07
12.4,1.662719328e-07
12.5,1.699557907e-07
12.6,2.360438176e-07
12.7,1.04171251e-07
12.8,1.547495024e-07
12.9,1.889801195e-07
13,1.14455597e-07
13.1,2.264002195e-07
13.2,1.685555323e-07
13.3,1.385724005e-07
13.4,2.472477965e-07
13.5,1.48804369e-07
13.6,1.494181274e-07
13.7,7.409769781e-08
13.8,2.027094867e-07
13.9,9.846240242e-08
14,1.368145778e-07
14.1,2.182311409e-07
14.2,1.470242868e-07
14.3,8.222923241e-08
14.4,1.067262759e-07
14.5,1.604371221e-07
14.6,6.860471619e-08
14.7,1.214326482e-07
14.8,8.353563079e-08
14.9,1.056951835e-07
15,1.222522184e-07
15.1,9.807540118e-08
15.2,5.486115197e-08
15.3,1.09347974e-07
15.4,9.766551844e-08
15.5,9.162335257e-08
