# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 22000000.0
# sigma_e (cm^2) = 1e-27
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,3.105779307e+12
1.3,1.134572328e+13
1.4,0
1.5,0
1.6,5.275204649e+12
1.7,1.440572884e+13
1.8,0
1.9,5.31269119e+13
2,1.238020481e+13
2.1,4.056811554e+13
2.2,2.284775039e+13
2.3,2.055533026e+13
2.4,5.757088595e+13
2.5,9.444886741e+12
2.6,2.582255742e+13
2.7,4.777104636e+13
2.8,3.725337129e+13
2.9,5.651128948e+13
3,5.226543662e+13
3.1,3.029104573e+13
3.2,7.091812581e+13
3.3,7.030433234e+13
3.4,5.763853665e+13
3.5,1.408160495e+13
3.6,3.208697354e+13
3.7,4.966582961e+13
3.8,6.068040416e+13
3.9,6.126609425e+13
4,5.515769981e+13
4.1,6.264573557e+13
4.2,5.964996131e+13
4.3,7.148474308e+13
4.4,2.269257012e+13
4.5,7.344327499e+13
4.6,4.185381829e+13
4.7,5.112329738e+13
4.8,3.565427632e+13
4.9,4.965319887e+13
5,5.455758959e+13
5.1,5.091527847e+13
5.2,5.036948636e+13
5.3,5.084342475e+13
5.4,6.138958533e+13
5.5,3.815473613e+13
5.6,4.256185844e+13
5.7,4.647002508e+13
5.8,1.183711133e+13
5.9,3.84938602e+13
6,4.757811645e+13
6.1,1.125577366e+13
6.2,3.320026357e+13
6.3,2.854830288e+13
6.4,1.45994481e+13
6.5,4.994563306e+13
6.6,3.288253266e+13
6.7,9.832741434e+12
6.8,2.965643325e+13
6.9,2.918218125e+13
7,1.386141872e+13
7.1,2.831836998e+13
7.2,7.163888641e+12
7.3,2.910108524e+13
7.4,1.948860492e+13
7.5,1.235806207e+13
7.6,1.552303834e+13
7.7,1.339811103e+13
7.8,1.60260273e+13
7.9,2.714157339e+13
8,1.73151013e+13
8.1,8.872056163e+12
8.2,1.161728999e+13
8.3,1.416888121e+13
8.4,1.0076194e+13
8.5,1.125316198e+13
8.6,7.03008637e+12
8.7,1.134795175e+13
8.8,1.223455683e+13
8.9,1.111143108e+13
9,8.927612505e+12
9.1,1.148501564e+13
9.2,1.391265464e+13
9.3,1.358486008e+13
9.4,9.714420511e+12
9.5,7.828197571e+12
9.6,6.641467026e+12
9.7,9.208371313e+12
9.8,9.062538529e+12
9.9,9.826671902e+12
10,7.945847674e+12
10.1,1.056666736e+13
10.2,1.048161055e+13
10.3,1.023121568e+13
10.4,1.002861663e+13
10.5,1.035572815e+13
10.6,1.414560037e+13
10.7,6.374600023e+12
10.8,9.972877852e+12
10.9,8.612293863e+12
11,8.202318486e+12
11.1,9.167185825e+12
11.2,1.014485388e+13
11.3,7.197938199e+12
11.4,9.376004161e+12
11.5,1.368799511e+13
11.6,1.065644694e+13
11.7,1.342994537e+13
11.8,7.192886986e+12
11.9,1.293352653e+13
12,7.524992694e+12
12.1,6.648125275e+12
12.2,6.044141902e+12
12.3,1.038202118e+13
12.4,5.690251407e+12
12.5,5.774598202e+12
12.6,7.975969077e+12
12.7,3.462386437e+12
12.8,5.208853718e+12
12.9,6.26118788e+12
13,3.843843213e+12
13.1,7.581182361e+12
13.2,5.527432434e+12
13.3,4.571053384e+12
13.4,8.132970934e+12
13.5,4.861891929e+12
13.6,4.848431895e+12
13.7,2.432677787e+12
13.8,6.584769747e+12
13.9,3.245087307e+12
14,4.375222719e+12
14.1,6.961067119e+12
14.2,4.675688643e+12
14.3,2.628162916e+12
14.4,3.362338677e+12
14.5,5.121055156e+12
14.6,2.154254812e+12
14.7,3.823170611e+12
14.8,2.629494828e+12
14.9,3.279354696e+12
15,3.820688613e+12
15.1,3.013252426e+12
15.2,1.698268513e+12
15.3,3.366364073e+12
15.4,2.998481804e+12
15.5,2.801256967e+12
15.6,4.218619081e+12
15.7,1.605629197e+12
15.8,3.141978243e+12
15.9,3.600863989e+12
16,2.265613986e+12
16.1,2.425030381e+12
16.2,2.754827382e+12
16.3,3.021355227e+12
16.4,2.154298529e+12
16.5,1.974876099e+12
16.6,2.790502549e+12
16.7,2.041812374e+12
16.8,2.17894886e+12
16.9,1.545094682e+12
17,1.839257382e+12
17.1,2.374014217e+12
17.2,1.50316564e+12
17.3,1.549108451e+12
17.4,1.610549594e+12
17.5,1.966147318e+12
17.6,1.708070695e+12
17.7,1.506695485e+12
17.8,1.501218347e+12
17.9,1.604758631e+12
18,8.509448627e+11
18.1,1.800892593e+12
18.2,9.302275589e+11
18.3,1.297590906e+12
18.4,8.4375581e+11
18.5,1.005659814e+12
18.6,9.601424596e+11
18.7,6.206099954e+11
18.8,6.254575457e+11
18.9,1.461877021e+12
19,5.934580752e+11
19.1,3.017527105e+11
19.2,5.286485414e+11
19.3,4.977347956e+11
19.4,8.630036143e+11
19.5,9.328935593e+11
19.6,4.948026977e+11
19.7,3.281083718e+11
19.8,7.419321388e+11
19.9,6.416830974e+11
20,4.605542579e+11
20.1,5.609221234e+11
20.2,6.789989002e+11
20.3,6.638272361e+11
20.4,3.773750904e+11
20.5,3.893180136e+11
20.6,5.31434062e+11
20.7,5.062489795e+11
20.8,7.055697433e+11
20.9,3.608613791e+11
21,6.484449754e+11
21.1,4.818499073e+11
21.2,5.584261777e+11
21.3,5.176849371e+11
21.4,3.902131255e+11
21.5,2.993425655e+11
21.6,6.205646967e+11
21.7,4.786320999e+11
21.8,3.778731248e+11
21.9,5.443651322e+11
22,3.519173539e+11
22.1,4.785963972e+11
22.2,6.19709368e+11
22.3,2.195398749e+11
22.4,3.336989375e+11
22.5,3.983948865e+11
22.6,2.734793624e+11
22.7,4.154100961e+11
22.8,4.547975836e+11
22.9,4.387981602e+11
23,3.889395228e+11
23.1,3.772409623e+11
23.2,3.365684853e+11
23.3,2.011260643e+11
23.4,2.687609245e+11
23.5,3.134056422e+11
23.6,2.571087622e+11
23.7,2.14480468e+11
23.8,1.809112071e+11
23.9,2.334722762e+11
24,2.047782592e+11
24.1,1.938483044e+11
24.2,1.767312552e+11
24.3,1.217442977e+11
24.4,1.419398558e+11
24.5,1.673881363e+11
24.6,1.447434254e+11
24.7,1.967131325e+11
24.8,1.495093861e+11
24.9,1.662659743e+11
25,1.343419284e+11
25.1,1.590740597e+11
25.2,1.326178853e+11
25.3,6.448201933e+10
25.4,1.1725313e+11
25.5,1.394226709e+11
25.6,1.113551598e+11
25.7,1.005102814e+11
25.8,7.787445861e+10
25.9,8.770933564e+10
26,1.126672655e+11
26.1,1.046384054e+11
26.2,8.984401313e+10
26.3,1.052218459e+11
26.4,1.031297443e+11
26.5,4.67994705e+10
26.6,1.212202415e+11
26.7,1.085193281e+11
26.8,1.095819315e+11
26.9,1.28938355e+11
27,4.708263714e+10
27.1,7.466407882e+10
27.2,1.100911847e+11
27.3,6.359459498e+10
27.4,7.063339666e+10
27.5,8.156330051e+10
27.6,7.037804447e+10
27.7,5.970690034e+10
27.8,8.125692412e+10
27.9,6.686573699e+10
28,6.16717053e+10
28.1,4.606087811e+10
28.2,6.69008637e+10
28.3,6.336559129e+10
28.4,5.754554171e+10
28.5,3.593308663e+10
28.6,5.730593269e+10
28.7,8.386425283e+10
28.8,5.152925864e+10
28.9,6.076160952e+10
29,3.384146975e+10
29.1,4.93711995e+10
29.2,4.311637065e+10
29.3,4.961750332e+10
29.4,4.046953549e+10
29.5,4.434007884e+10
29.6,4.493001938e+10
29.7,5.601720215e+10
29.8,2.635957633e+10
29.9,3.438491443e+10
30,3.338802668e+10
30.1,4.309971179e+10
30.2,4.184826954e+10
30.3,1.930810007e+10
30.4,2.17915338e+10
30.5,2.679218382e+10
30.6,3.316892326e+10
30.7,2.85607635e+10
30.8,2.122207535e+10
30.9,1.705197912e+10
31,3.139078298e+10
31.1,2.305705247e+10
31.2,1.678380583e+10
31.3,2.405532375e+10
31.4,1.582350664e+10
31.5,2.354953242e+10
31.6,2.003282204e+10
31.7,1.263724664e+10
31.8,1.255291378e+10
31.9,1.831532631e+10
32,1.451459789e+10
32.1,1.783743601e+10
32.2,2.43970466e+10
32.3,1.860134848e+10
32.4,1.597586023e+10
32.5,1.41338961e+10
32.6,1.243471723e+10
32.7,1.592971539e+10
32.8,1.121166736e+10
32.9,1.066715609e+10
33,1.179477919e+10
33.1,9309007009
33.2,1.249176092e+10
33.3,1.679382268e+10
33.4,9824963276
33.5,1.318175988e+10
33.6,1.445672061e+10
33.7,6506860151
33.8,9491512084
33.9,5067202003
34,8523370728
34.1,1.094172175e+10
34.2,6596503168
34.3,7353062281
34.4,1.130557571e+10
34.5,8736228521
34.6,7653893996
34.7,7255398012
34.8,4363320671
34.9,7405947844
35,5431870366
35.1,5038751019
35.2,3149113525
35.3,6203097273
35.4,5283479848
35.5,8477383599
35.6,5868765699
35.7,5923047281
35.8,6532613847
35.9,4968183167
36,3803135826
36.1,5146876452
36.2,2681702462
36.3,4599969870
36.4,3910420742
36.5,4360365352
36.6,4290624276
36.7,4683824539
36.8,3773058077
36.9,4534975318
37,3725856395
37.1,2636154452
37.2,2621424517
37.3,2827168785
37.4,4117959266
37.5,2572246478
37.6,3767472304
37.7,2547864895
37.8,1739143729
37.9,3869746964
38,2340341492
38.1,1451084417
38.2,1869185182
38.3,2306499487
38.4,2208413036
38.5,2548304317
38.6,1739545481
38.7,1635150528
38.8,1912365157
38.9,1765997249
39,650171259.9
39.1,1576454081
39.2,856373527.5
39.3,1749542430
39.4,1193603076
39.5,515165120.3
39.6,1397719680
39.7,1000555297
39.8,1111892386
