# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 13000000.0
# sigma_e (cm^2) = 3.1622776601683793e-37
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,1484.5137
1.3,5383.317905
1.4,0
1.5,0
1.6,2457.445497
1.7,6699.51951
1.8,0
1.9,24347.37688
2,5641.070807
2.1,18342.12799
2.2,10229.31218
2.3,9145.826469
2.4,25457.53688
2.5,4124.296349
2.6,11203.05614
2.7,20531.3486
2.8,15867.41636
2.9,23801.87728
3,21940.15122
3.1,12553.449
3.2,29033.75579
3.3,28537.78666
3.4,23125.37776
3.5,5564.966997
3.6,12608.63654
3.7,19277.98288
3.8,23359.38002
3.9,23356.58873
4,20699.89149
4.1,23653.55678
4.2,21777.53686
4.3,25793.34104
4.4,8208.439024
4.5,25934.22996
4.6,14531.21696
4.7,17640.18545
4.8,12001.13338
4.9,16626.69856
5,18051.85466
5.1,16633.46601
5.2,16056.67115
5.3,16340.29935
5.4,19328.75002
5.5,11750.3117
5.6,13058.65192
5.7,14134.33224
5.8,3604.468752
5.9,11537.15104
6,14193.94215
6.1,3362.064829
6.2,9744.085828
6.3,8553.511363
6.4,4296.359101
6.5,14976.84218
6.6,10337.92735
6.7,3154.494155
6.8,9125.718151
6.9,9440.579288
7,4187.328937
7.1,9284.890368
7.2,2573.379914
7.3,10549.6543
7.4,7393.656538
7.5,4814.537241
7.6,6256.535529
7.7,5695.053549
7.8,7081.766789
7.9,11831.62457
8,7889.517576
8.1,4103.822576
8.2,5371.656393
8.3,6616.191468
8.4,4832.058894
8.5,5309.41086
8.6,3349.518608
8.7,5328.346862
8.8,5984.496403
8.9,5338.999502
9,4352.099116
9.1,5536.258024
9.2,6676.879437
9.3,6499.030459
9.4,4826.889177
9.5,3853.267192
9.6,3098.258609
9.7,4609.59988
9.8,4521.217518
9.9,4702.43888
10,3792.068861
10.1,4923.24954
10.2,4961.931821
10.3,4825.564139
10.4,4615.949129
10.5,4769.524784
10.6,6616.579462
10.7,2894.650749
10.8,4639.65479
10.9,3964.125578
11,3763.985977
11.1,4101.248848
11.2,4606.566047
11.3,3190.031508
11.4,4203.361103
11.5,6056.166493
11.6,4701.496813
11.7,5924.69721
11.8,3133.678893
11.9,5601.384139
12,3245.583382
12.1,2850.979021
12.2,2600.698955
12.3,4447.069046
12.4,2409.886665
12.5,2392.3892
12.6,3308.684381
12.7,1380.372042
12.8,2114.267912
12.9,2545.075397
13,1558.576752
13.1,3030.72255
13.2,2222.582611
13.3,1812.409108
13.4,3210.681488
13.5,1902.441446
13.6,1891.446684
13.7,936.8294189
13.8,2512.010678
13.9,1241.929878
14,1656.04641
14.1,2618.816499
14.2,1735.038034
14.3,997.783906
14.4,1232.914924
14.5,1889.242659
14.6,771.7860786
14.7,1399.193863
14.8,948.9364913
14.9,1163.904547
15,1372.951602
15.1,1061.525316
15.2,595.4637917
15.3,1165.675188
15.4,1039.469905
15.5,963.7779119
15.6,1448.16061
15.7,538.8060918
15.8,1064.725307
15.9,1213.474935
16,746.9337698
16.1,800.8763336
16.2,909.9208848
16.3,976.8440902
16.4,700.7902674
16.5,636.1004552
16.6,893.6100923
16.7,639.5790312
16.8,689.217658
16.9,478.2539709
17,569.623086
17.1,732.9683943
17.2,458.4674345
17.3,467.5797956
17.4,485.9151645
17.5,585.9147033
17.6,510.3359238
17.7,445.6326912
17.8,435.0549637
17.9,470.388278
18,244.8999957
18.1,515.0971814
18.2,262.1782375
18.3,363.5164772
18.4,235.9612115
18.5,279.4851572
18.6,264.0274068
18.7,168.6211766
18.8,167.2591775
18.9,392.6550989
19,159.3368373
19.1,78.69500217
19.2,141.2453273
19.3,131.4069655
19.4,223.9170922
19.5,243.4962737
19.6,127.9865183
19.7,83.29293444
19.8,191.5335573
19.9,161.3462468
20,115.5366147
20.1,140.6938272
20.2,170.148859
20.3,162.291491
20.4,91.85571224
20.5,94.75431992
20.6,127.5752352
20.7,120.8643578
20.8,165.7949228
20.9,83.85647852
21,150.6215706
21.1,109.9158986
21.2,128.2318331
21.3,116.8374788
21.4,87.34637998
21.5,66.1879863
21.6,136.8785796
21.7,105.3620682
21.8,82.24425742
21.9,118.2396171
22,76.7918323
22.1,102.079621
22.2,133.5553658
22.3,45.74791765
22.4,70.16478922
22.5,83.08326853
22.6,56.69833114
22.7,85.0262958
22.8,93.7259751
22.9,88.95793964
23,77.71020294
23.1,74.88394991
23.2,67.25522333
23.3,39.92473078
23.4,51.95415535
23.5,60.29334158
23.6,49.59025868
23.7,40.90674484
23.8,34.31599667
23.9,43.52402402
24,38.37247516
24.1,35.95548555
24.2,32.50547238
24.3,21.54764002
24.4,25.69163818
24.5,30.20267205
24.6,25.74681702
24.7,34.25865373
24.8,26.31827787
24.9,29.2667696
25,23.11734604
25.1,27.63713026
25.2,22.47057835
25.3,10.67407358
25.4,19.99630072
25.5,22.81177315
25.6,18.0892761
25.7,16.34294712
25.8,12.42448572
25.9,14.33953215
26,17.96799585
26.1,16.55571109
26.2,14.11256634
26.3,16.39369323
26.4,15.54720738
26.5,7.148002801
26.6,18.46874775
26.7,15.9561571
26.8,16.10781604
26.9,19.12855317
27,6.646539132
27.1,10.77363281
27.2,15.95179105
27.3,8.936505056
27.4,9.889530575
27.5,11.35123395
27.6,9.613562814
27.7,8.222600619
27.8,11.04094615
27.9,8.870905819
28,8.170101179
28.1,5.913470576
28.2,8.605485759
28.3,8.023586243
28.4,7.103088624
28.5,4.443341061
28.6,7.169184282
28.7,10.23087445
28.8,6.285043838
28.9,7.227904711
29,3.918216703
29.1,5.750958029
29.2,4.939852738
29.3,5.574594428
29.4,4.494928689
29.5,4.990459403
29.6,4.983215571
29.7,6.081395346
29.8,2.826944122
29.9,3.615327325
30,3.467423627
30.1,4.438568092
30.2,4.200972259
30.3,1.899128503
30.4,2.139319168
30.5,2.561702516
30.6,3.149470905
30.7,2.666724761
30.8,1.930456192
30.9,1.521797853
31,2.840014028
31.1,2.049911862
31.2,1.472751609
31.3,2.069367269
31.4,1.317484828
31.5,1.947516745
31.6,1.646616928
31.7,1.039015916
31.8,0.9941863244
31.9,1.392892018
32,1.079572075
32.1,1.333614845
32.2,1.780958358
32.3,1.33396554
32.4,1.09839134
32.5,1.004744654
32.6,0.8591023265
32.7,1.080807565
32.8,0.7412272274
32.9,0.6674306073
33,0.7552503132
33.1,0.5867103925
33.2,0.7636188449
33.3,1.009567817
33.4,0.5840491386
33.5,0.7614715379
33.6,0.823078959
33.7,0.3734045451
33.8,0.5313846387
33.9,0.2744226399
34,0.4593591707
34.1,0.5704426884
34.2,0.3342405181
34.3,0.3718237983
34.4,0.5622542716
34.5,0.4233742164
34.6,0.3698117533
34.7,0.3418996549
34.8,0.2005814982
34.9,0.3265184319
35,0.2423119314
35.1,0.2190151514
35.2,0.1347848354
35.3,0.2612552444
35.4,0.2124518399
35.5,0.341288115
35.6,0.233813282
35.7,0.2292174961
35.8,0.2461333932
35.9,0.1820539739
36,0.1357194486
36.1,0.1791046468
36.2,0.09121574722
36.3,0.1514552674
36.4,0.1296770112
36.5,0.1441545111
36.6,0.1357844032
36.7,0.1390972098
36.8,0.1102135714
36.9,0.1292283028
37,0.1001059638
37.1,0.06654544272
37.2,0.06531330415
37.3,0.06753780047
37.4,0.09993283375
37.5,0.05825367595
37.6,0.0842046127
37.7,0.05535996248
37.8,0.03457207621
37.9,0.07995583462
38,0.04195057535
38.1,0.02232455738
38.2,0.03044374882
38.3,0.0367745596
38.4,0.03381156735
38.5,0.03811716981
38.6,0.02464940862
38.7,0.02328008163
38.8,0.02387120992
38.9,0.02189399331
39,0.006165824071
39.1,0.01708637208
39.2,0.007624185014
39.3,0.0158375663
39.4,0.008977091429
39.5,0.003866506194
39.6,0.01040159364
39.7,0.006981301819
39.8,0.007123958059
39.9,0.004573810037
40,0.003383916731
40.1,0.005173301582
40.2,0.004767081807
40.3,0.00226410183
40.4,0.002557123655
40.5,0.002955941119
40.6,0.001958761218
40.7,0.002913125058
40.8,0.001145139988
40.9,0.001098496764
41,0.001509304384
41.1,0.00098587701
41.2,0.001172944063
41.3,0.001321526775
41.4,0.0006508763603
41.5,0.0008120866713
41.6,0.001018755055
41.7,0.0005292595533
41.8,0.0005295008046
41.9,0.0003264412502
42,0.0004358182331
42.1,0.0001814648118
42.2,0.000198959459
42.3,8.955706652e-05
42.4,0.000177190685
42.5,0.0001152572475
42.6,4.818566675e-05
42.7,8.68668847e-05
42.8,3.061628711e-05
42.9,1.794996165e-05
43,2.266844934e-05
43.1,8.029605058e-06
43.2,6.008722311e-06
43.3,3.653045064e-06
43.4,2.080543652e-06
43.5,4.711363657e-07
43.6,0
43.7,0
43.8,0
43.9,0
44,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,0
48,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51,0
51.1,0
