# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 60000000.0
# sigma_e (cm^2) = 8.25404185268014e-39
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,10.18657168
1.3,37.41934313
1.4,0
1.5,0
1.6,17.65128092
1.7,48.3184535
1.8,0
1.9,180.2062031
2,42.19236233
2.1,139.0705388
2.2,78.88996446
2.3,71.31957396
2.4,200.8894833
2.5,33.23024863
2.6,91.33326528
2.7,170.0986007
2.8,133.6632652
2.9,204.1777058
3,190.1724018
3.1,110.8956773
3.2,261.7849675
3.3,261.304638
3.4,215.7968996
3.5,53.25369909
3.6,122.2237118
3.7,190.3634167
3.8,234.211078
3.9,238.0206328
4,217.2841592
4.1,246.4636686
4.2,238.9524893
4.3,288.2526532
4.4,91.56703281
4.5,302.0263869
4.6,173.4278695
4.7,213.8032762
4.8,150.9541276
4.9,212.175651
5,235.0002309
5.1,221.2791001
5.2,222.237048
5.3,225.3135353
5.4,273.2735384
5.5,173.8795461
5.6,194.4708106
5.7,214.5492795
5.8,55.03527826
5.9,180.3063215
6,225.2946187
6.1,54.9133223
6.2,160.261061
6.3,138.1427554
6.4,71.97437894
6.5,243.2542579
6.6,162.4633402
6.7,48.49288596
6.8,148.5638732
6.9,144.4985923
7,70.66077529
7.1,142.0277055
7.2,35.29648491
7.3,143.3945472
7.4,94.86853724
7.5,61.64932261
7.6,73.55822937
7.7,64.03751129
7.8,69.52470103
7.9,122.7354889
8,79.18580913
8.1,38.94133138
8.2,51.70025645
8.3,59.96993066
8.4,41.92683771
8.5,45.72384207
8.6,30.42283002
8.7,44.22101602
8.8,48.57831786
8.9,44.88628318
9,32.54478895
9.1,43.9128249
9.2,51.35554921
9.3,49.91606926
9.4,36.15777592
9.5,30.97473656
9.6,24.80898211
9.7,34.90831091
9.8,33.907638
9.9,35.74918464
10,29.22416461
10.1,38.77914451
10.2,38.28807671
10.3,37.33266256
10.4,36.80374735
10.5,38.20593202
10.6,51.93920608
10.7,23.37377176
10.8,35.94093818
10.9,31.53520701
11,29.9142278
11.1,33.87342111
11.2,37.30954184
11.3,26.60694149
11.4,34.42838964
11.5,50.93577146
11.6,39.43732777
11.7,49.69207491
11.8,26.86937345
11.9,48.47485999
12,28.28678341
12.1,25.18782691
12.2,22.59259963
12.3,39.18442065
12.4,21.60257189
12.5,22.04341016
12.6,30.51989926
12.7,13.45959811
12.8,20.04002215
12.9,24.41384583
13,14.81707277
13.1,29.33316488
13.2,21.70168793
13.3,17.83993755
13.4,31.86773291
13.5,19.145224
13.6,19.21028143
13.7,9.552784623
13.8,26.1092636
13.9,12.72035983
14,17.57101598
14.1,27.93196132
14.2,18.86991046
14.3,10.50615964
14.4,13.65894952
14.5,20.56704503
14.6,8.786219307
14.7,15.54751215
14.8,10.67939377
14.9,13.50001763
15,15.63448205
15.1,12.53370938
15.2,6.988379559
15.3,13.97755065
15.4,12.46729527
15.5,11.70131724
15.6,17.58439716
15.7,6.784590298
15.8,13.15853011
15.9,15.22433931
16,9.633767252
16.1,10.33555772
16.2,11.77343793
16.3,12.99657918
16.4,9.289524421
16.5,8.508277248
16.6,12.06669574
16.7,8.92087208
16.8,9.538365726
16.9,6.820164309
17,8.136748447
17.1,10.51147979
17.2,6.682598567
17.3,6.969344201
17.4,7.208173394
17.5,8.850115619
17.6,7.741955435
17.7,6.845096678
17.8,6.911446483
17.9,7.385284041
18,3.9210626
18.1,8.289097298
18.2,4.316052827
18.3,6.061686377
18.4,3.910028241
18.5,4.69893595
18.6,4.5934188
18.7,2.899935102
18.8,2.983620479
18.9,6.997223889
19,2.830217687
19.1,1.484653211
19.2,2.564342653
19.3,2.389529343
19.4,4.26200566
19.5,4.570549911
19.6,2.448674748
19.7,1.613308211
19.8,3.645975257
19.9,3.250172487
20,2.320788391
20.1,2.814254071
20.2,3.437419619
20.3,3.364081216
20.4,1.908013744
20.5,1.983307988
20.6,2.730075095
20.7,2.5832773
20.8,3.629130843
20.9,1.861949966
21,3.340677272
21.1,2.534225981
21.2,2.963675483
21.3,2.71266019
21.4,2.077749217
21.5,1.603835299
21.6,3.336096808
21.7,2.597927139
21.8,2.026223088
21.9,2.956803159
22,1.932788763
22.1,2.651901422
22.2,3.422791164
22.3,1.233492678
22.4,1.896444386
22.5,2.243010452
22.6,1.544782103
22.7,2.35539026
22.8,2.574951754
22.9,2.498734021
23,2.239115416
23.1,2.166774932
23.2,1.953612525
23.3,1.182211907
23.4,1.579305244
23.5,1.857007474
23.6,1.523044366
23.7,1.280325281
23.8,1.083377653
23.9,1.402338587
24,1.231954444
24.1,1.191687689
24.2,1.085884437
24.3,0.7548143972
24.4,0.8830015476
24.5,1.033036277
24.6,0.9084858286
24.7,1.227190875
24.8,0.9313338185
24.9,1.051407266
25,0.8543393551
25.1,1.001195935
25.2,0.8563886289
25.3,0.4190974124
25.4,0.7566201239
25.5,0.9129097845
25.6,0.7233648104
25.7,0.6657276979
25.8,0.516546554
25.9,0.5770984173
26,0.7591987858
26.1,0.7051994104
26.2,0.6056287823
26.3,0.7127152968
26.4,0.7055278329
26.5,0.3222507764
26.6,0.834950399
26.7,0.7537944551
26.8,0.7623852299
26.9,0.8990861662
27,0.3328499749
27.1,0.53195737
27.2,0.7825787292
27.3,0.4591741857
27.4,0.5030485465
27.5,0.5985165007
27.6,0.5155156199
27.7,0.4377644265
27.8,0.6029114764
27.9,0.5003094676
28,0.4648607302
28.1,0.3475316783
28.2,0.5073832485
28.3,0.4806613841
28.4,0.4410528255
28.5,0.2788814182
28.6,0.4470267981
28.7,0.6550493608
28.8,0.4071636777
28.9,0.4849099882
29,0.2688841831
29.1,0.399028718
29.2,0.3484995041
29.3,0.4049818156
29.4,0.3334546655
29.5,0.3674519722
29.6,0.3680935133
29.7,0.4664611826
29.8,0.2200994725
29.9,0.28822851
30,0.283950292
30.1,0.3694338795
30.2,0.3637472982
30.3,0.1682952173
30.4,0.1922637274
30.5,0.2367047188
30.6,0.2937763627
30.7,0.2567379029
30.8,0.1918021659
30.9,0.1553985892
31,0.2893224905
31.1,0.2139327031
31.2,0.1540202599
31.3,0.2237047955
31.4,0.1517880716
31.5,0.2221761788
31.6,0.1876739675
31.7,0.1206261255
