# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 220000000.0
# sigma_e (cm^2) = 2.6101572156825226e-29
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,9032409380
1.3,3.324743505e+10
1.4,0
1.5,0
1.6,1.576992766e+10
1.7,4.322163522e+10
1.8,0
1.9,1.618761546e+11
2,3.797088711e+10
2.1,1.254290687e+11
2.2,7.133803181e+10
2.3,6.461006973e+10
2.4,1.824296844e+11
2.5,3.0259382e+10
2.6,8.33608868e+10
2.7,1.555724054e+11
2.8,1.226892122e+11
2.9,1.877392516e+11
3,1.75426998e+11
3.1,1.024979936e+11
3.2,2.426257885e+11
3.3,2.428917809e+11
3.4,2.01027903e+11
3.5,4.978411148e+10
3.6,1.146019147e+11
3.7,1.788512357e+11
3.8,2.206559324e+11
3.9,2.249341627e+11
4,2.063177619e+11
4.1,2.347929657e+11
4.2,2.281846584e+11
4.3,2.759764313e+11
4.4,8.793352758e+10
4.5,2.908708383e+11
4.6,1.675291425e+11
4.7,2.07743545e+11
4.8,1.469824038e+11
4.9,2.074165155e+11
5,2.303681511e+11
5.1,2.178142562e+11
5.2,2.194894226e+11
5.3,2.229548176e+11
5.4,2.710361628e+11
5.5,1.73880276e+11
5.6,1.949456314e+11
5.7,2.157665811e+11
5.8,5.561995177e+10
5.9,1.819527838e+11
6,2.286062538e+11
6.1,5.631612461e+10
6.2,1.635698999e+11
6.3,1.416932143e+11
6.4,7.449344022e+10
6.5,2.508874588e+11
6.6,1.684413008e+11
6.7,5.035762631e+10
6.8,1.54638669e+11
6.9,1.503007194e+11
7,7.409592235e+10
7.1,1.495275817e+11
7.2,3.700879648e+10
7.3,1.506182988e+11
7.4,9.940050697e+10
7.5,6.516197542e+10
7.6,7.698652523e+10
7.7,6.770923961e+10
7.8,7.136138089e+10
7.9,1.283809524e+11
8,8.387071512e+10
8.1,4.065487359e+10
8.2,5.376233178e+10
8.3,6.21454642e+10
8.4,4.300349838e+10
8.5,4.637144806e+10
8.6,3.149812922e+10
8.7,4.40239926e+10
8.8,4.898842022e+10
8.9,4.530840468e+10
9,3.150165303e+10
9.1,4.366273643e+10
9.2,5.016354541e+10
9.3,4.853104907e+10
9.4,3.648976566e+10
9.5,3.194585084e+10
9.6,2.409187129e+10
9.7,3.562146544e+10
9.8,3.420622192e+10
9.9,3.47181055e+10
10,2.859939262e+10
10.1,3.742527923e+10
10.2,3.707240949e+10
10.3,3.601717366e+10
10.4,3.513616748e+10
10.5,3.677587106e+10
10.6,4.997623727e+10
10.7,2.221308334e+10
10.8,3.409494214e+10
10.9,3.014821268e+10
11,2.860114834e+10
11.1,3.243993105e+10
11.2,3.558079727e+10
11.3,2.542858258e+10
11.4,3.264022455e+10
11.5,4.87278071e+10
11.6,3.761016153e+10
11.7,4.741832013e+10
11.8,2.570234657e+10
11.9,4.633011801e+10
12,2.722083428e+10
12.1,2.423631465e+10
12.2,2.15770156e+10
12.3,3.756877895e+10
12.4,2.07218761e+10
12.5,2.117184059e+10
12.6,2.944961667e+10
12.7,1.303818755e+10
12.8,1.932829453e+10
12.9,2.36465573e+10
13,1.430911099e+10
13.1,2.822795593e+10
13.2,2.116120289e+10
13.3,1.733315931e+10
13.4,3.1044023e+10
13.5,1.865591999e+10
13.6,1.878736397e+10
13.7,9265861785
13.8,2.546464263e+10
13.9,1.231261341e+10
14,1.720946954e+10
14.1,2.74859803e+10
14.2,1.852240411e+10
14.3,1.036726613e+10
14.4,1.347232751e+10
14.5,2.017699464e+10
14.6,8636996446
14.7,1.530044773e+10
14.8,1.051657041e+10
14.9,1.336838376e+10
15,1.540583014e+10
15.1,1.238835376e+10
15.2,6922277114
15.3,1.383484549e+10
15.4,1.233805937e+10
15.5,1.158587435e+10
15.6,1.754574208e+10
15.7,6746775990
15.8,1.305359247e+10
15.9,1.522196615e+10
16,9606201689
16.1,1.029971827e+10
16.2,1.177639183e+10
16.3,1.29964394e+10
16.4,9303780006
16.5,8536573390
16.6,1.210932391e+10
16.7,8962667956
16.8,9551955245
16.9,6843537895
17,8217099460
17.1,1.057452869e+10
17.2,6730812715
17.3,7039944485
17.4,7305785937
17.5,8966734730
17.6,7840493359
17.7,6908487104
17.8,7031719869
17.9,7478319192
18,3986279993
18.1,8389633608
18.2,4399594850
18.3,6186461553
18.4,3993238182
18.5,4801822886
18.6,4703828634
18.7,2965399101
18.8,3057966322
18.9,7183175915
19,2886807162
19.1,1530661132
19.2,2646225925
19.3,2465192443
19.4,4405691281
19.5,4725465262
19.6,2532600668
19.7,1679855036
19.8,3785242061
19.9,3385037074
20,2418733007
20.1,2937866706
20.2,3598768511
20.3,3522867044
20.4,1993710608
20.5,2080078958
20.6,2844371752
20.7,2698758308
20.8,3795468006
20.9,1959099044
21,3494858668
21.1,2665596263
21.2,3119178884
21.3,2855282010
21.4,2197782764
21.5,1693119802
21.6,3543117200
21.7,2747097397
21.8,2157812031
21.9,3130786941
22,2062400758
22.1,2811711596
22.2,3648644403
22.3,1313715599
22.4,2034283034
22.5,2412697115
22.6,1656125382
22.7,2532223011
22.8,2763352631
22.9,2687039148
23,2398922612
23.1,2345813830
23.2,2092328954
23.3,1276399200
23.4,1701738507
23.5,2026323686
23.6,1661286340
23.7,1392673995
23.8,1185061352
23.9,1532646870
24,1336853246
24.1,1297901760
24.2,1179890154
24.3,827625208
24.4,970324825
24.5,1135249816
