# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 1000000000.0
# sigma_e (cm^2) = 1e-27
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,7.670072086e+10
1.3,2.824882356e+11
1.4,0
1.5,0
1.6,1.341980336e+11
1.7,3.679461383e+11
1.8,0
1.9,1.379674664e+12
2,3.237975412e+11
2.1,1.070250136e+12
2.2,6.091477213e+11
2.3,5.519802308e+11
2.4,1.559625573e+12
2.5,2.588848273e+11
2.6,7.136553982e+11
2.7,1.332626162e+12
2.8,1.052055667e+12
2.9,1.610548065e+12
3,1.50637314e+12
3.1,8.806011846e+11
3.2,2.085985652e+12
3.3,2.090075598e+12
3.4,1.73102883e+12
3.5,4.290568315e+11
3.6,9.885136204e+11
3.7,1.543518171e+12
3.8,1.905780804e+12
3.9,1.944418532e+12
4,1.785737461e+12
4.1,2.035063638e+12
4.2,1.978187027e+12
4.3,2.394358108e+12
4.4,7.637127197e+11
4.5,2.527261812e+12
4.6,1.45699638e+12
4.7,1.809643354e+12
4.8,1.281022015e+12
4.9,1.80973467e+12
5,2.011658815e+12
5.1,1.903903577e+12
5.2,1.92053138e+12
5.3,1.951577134e+12
5.4,2.3745192e+12
5.5,1.526558958e+12
5.6,1.71254049e+12
5.7,1.897410557e+12
5.8,4.896125205e+11
5.9,1.602982233e+12
6,2.015103994e+12
6.1,4.977606638e+11
6.2,1.444809722e+12
6.3,1.253233568e+12
6.4,6.600152033e+11
6.5,2.223106868e+12
6.6,1.494385307e+12
6.7,4.47399322e+11
6.8,1.372507797e+12
6.9,1.3345684e+12
7,6.592013833e+11
7.1,1.331758801e+12
7.2,3.296139796e+11
7.3,1.342308733e+12
7.4,8.861240284e+11
7.5,5.823795001e+11
7.6,6.856255672e+11
7.7,6.054086351e+11
7.8,6.322735072e+11
7.9,1.144590388e+12
8,7.506040268e+11
8.1,3.623933879e+11
8.2,4.787406387e+11
8.3,5.536163676e+11
8.4,3.822923139e+11
8.5,4.108076392e+11
8.6,2.802271931e+11
8.7,3.873638795e+11
8.8,4.338346719e+11
