# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 1000000000.0
# sigma_e (cm^2) = 1e-46
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,7.670072086e-09
1.3,2.824882356e-08
1.4,0
1.5,0
1.6,1.341980336e-08
1.7,3.679461383e-08
1.8,0
1.9,1.379674664e-07
2,3.237975412e-08
2.1,1.070250136e-07
2.2,6.091477213e-08
2.3,5.519802308e-08
2.4,1.559625573e-07
2.5,2.588848273e-08
2.6,7.136553982e-08
2.7,1.332626162e-07
2.8,1.052055667e-07
2.9,1.610548065e-07
3,1.50637314e-07
3.1,8.806011846e-08
3.2,2.085985652e-07
3.3,2.090075598e-07
3.4,1.73102883e-07
3.5,4.290568315e-08
3.6,9.885136204e-08
3.7,1.543518171e-07
3.8,1.905780804e-07
3.9,1.944418532e-07
4,1.785737461e-07
4.1,2.035063638e-07
4.2,1.978187027e-07
4.3,2.394358108e-07
4.4,7.637127197e-08
4.5,2.527261812e-07
4.6,1.45699638e-07
4.7,1.809643354e-07
4.8,1.281022015e-07
4.9,1.80973467e-07
5,2.011658815e-07
5.1,1.903903577e-07
5.2,1.92053138e-07
5.3,1.951577134e-07
5.4,2.3745192e-07
5.5,1.526558958e-07
5.6,1.71254049e-07
5.7,1.897410557e-07
5.8,4.896125205e-08
5.9,1.602982233e-07
6,2.015103994e-07
6.1,4.977606638e-08
6.2,1.444809722e-07
6.3,1.253233568e-07
6.4,6.600152033e-08
6.5,2.223106868e-07
6.6,1.494385307e-07
6.7,4.47399322e-08
6.8,1.372507797e-07
6.9,1.3345684e-07
7,6.592013833e-08
7.1,1.331758801e-07
7.2,3.296139796e-08
7.3,1.342308733e-07
7.4,8.861240284e-08
7.5,5.823795001e-08
7.6,6.856255672e-08
7.7,6.054086351e-08
7.8,6.322735072e-08
7.9,1.144590388e-07
8,7.506040268e-08
8.1,3.623933879e-08
8.2,4.787406387e-08
8.3,5.536163676e-08
8.4,3.822923139e-08
8.5,4.108076392e-08
8.6,2.802271931e-08
8.7,3.873638795e-08
8.8,4.338346719e-08
8.9,4.015280665e-08
9,2.758682788e-08
9.1,3.847839424e-08
9.2,4.398995354e-08
9.3,4.251574812e-08
9.4,3.227886858e-08
9.5,2.845339829e-08
9.6,2.106285604e-08
9.7,3.174496542e-08
9.8,3.046464997e-08
9.9,3.047186638e-08
10,2.515310508e-08
10.1,3.270354751e-08
10.2,3.245614517e-08
10.3,3.153049401e-08
10.4,3.060298535e-08
10.5,3.211177796e-08
10.6,4.363982039e-08
10.7,1.929201497e-08
10.8,2.975504595e-08
10.9,2.625223491e-08
11,2.495418096e-08
11.1,2.823574513e-08
11.2,3.09764467e-08
11.3,2.215016563e-08
11.4,2.835234493e-08
11.5,4.240172408e-08
11.6,3.272165932e-08
11.7,4.122124026e-08
11.8,2.236845832e-08
11.9,4.030314801e-08
12,2.371368696e-08
12.1,2.111572347e-08
12.2,1.877135991e-08
12.3,3.270658266e-08
12.4,1.804855763e-08
12.5,1.842976728e-08
12.6,2.566747682e-08
12.7,1.140998969e-08
12.8,1.685273646e-08
12.9,2.066333679e-08
13,1.248618724e-08
13.1,2.460698333e-08
13.2,1.851042382e-08
13.3,1.516314853e-08
13.4,2.712767213e-08
13.5,1.631027577e-08
13.6,1.644145925e-08
13.7,8.083975295e-09
13.8,2.225755041e-08
13.9,1.074416381e-08
14,1.506955244e-08
14.1,2.410252327e-08
14.2,1.622502724e-08
14.3,9.095873004e-09
14.4,1.18230893e-08
14.5,1.768216564e-08
14.6,7.594843164e-09
14.7,1.342306414e-08
14.8,9.227130334e-09
14.9,1.174401164e-08
15,1.354698292e-08
15.1,1.08723955e-08
15.2,6.080030262e-09
15.3,1.214257136e-08
15.4,1.088650458e-08
15.5,1.018437645e-08
15.6,1.54520346e-08
15.7,5.931330139e-09
15.8,1.151156242e-08
15.9,1.340484112e-08
16,8.479251747e-09
16.1,9.064410911e-09
16.2,1.038063765e-08
16.3,1.143968171e-08
16.4,8.205226139e-09
16.5,7.519723281e-09
16.6,1.066823966e-08
16.7,7.924639264e-09
16.8,8.420335747e-09
16.9,6.03174667e-09
17,7.248297577e-09
17.1,9.364706986e-09
17.2,5.937515098e-09
17.3,6.224452332e-09
17.4,6.452009026e-09
17.5,7.944021776e-09
17.6,6.922203403e-09
17.7,6.144481255e-09
17.8,6.210748555e-09
17.9,6.615564554e-09
18,3.519162468e-09
18.1,7.443445518e-09
18.2,3.889136232e-09
18.3,5.48677557e-09
18.4,3.531658662e-09
18.5,4.264769799e-09
18.6,4.162197956e-09
18.7,2.624224346e-09
18.8,2.716004763e-09
18.9,6.355040823e-09
19,2.574806255e-09
19.1,1.355954623e-09
19.2,2.356996928e-09
19.3,2.185094696e-09
19.4,3.926855482e-09
19.5,4.188751809e-09
19.6,2.258078973e-09
19.7,1.490279364e-09
19.8,3.365322231e-09
19.9,3.003802587e-09
20,2.155339966e-09
20.1,2.607641054e-09
20.2,3.212396787e-09
20.3,3.129090816e-09
20.4,1.784961211e-09
20.5,1.84918977e-09
20.6,2.538630008e-09
20.7,2.398291173e-09
20.8,3.389016324e-09
20.9,1.744393931e-09
21,3.112868983e-09
21.1,2.386384523e-09
21.2,2.797157037e-09
21.3,2.555350495e-09
21.4,1.957449042e-09
21.5,1.521232488e-09
21.6,3.157708744e-09
21.7,2.459839876e-09
21.8,1.92302799e-09
21.9,2.799590112e-09
22,1.839424511e-09
22.1,2.52305395e-09
22.2,3.254177669e-09
22.3,1.184006435e-09
22.4,1.817276696e-09
22.5,2.162818303e-09
22.6,1.479414986e-09
22.7,2.287736998e-09
22.8,2.473035287e-09
22.9,2.40987098e-09
23,2.156952702e-09
23.1,2.11201721e-09
23.2,1.885525832e-09
23.3,1.149602773e-09
23.4,1.527118469e-09
23.5,1.822111209e-09
23.6,1.497346986e-09
23.7,1.254957184e-09
23.8,1.06737406e-09
23.9,1.373467686e-09
24,1.2111169e-09
24.1,1.163725932e-09
24.2,1.061682502e-09
24.3,7.429404359e-10
24.4,8.762299711e-10
24.5,1.018417072e-09
24.6,9.030361452e-10
24.7,1.226384372e-09
24.8,9.269782724e-10
24.9,1.046538765e-09
25,8.551558644e-10
25.1,9.964810913e-10
25.2,8.592622365e-10
25.3,4.22792553e-10
25.4,7.577000896e-10
25.5,9.132761385e-10
25.6,7.335286767e-10
25.7,6.697308659e-10
25.8,5.23137054e-10
25.9,5.7541172e-10
26,7.724763402e-10
26.1,7.097287228e-10
26.2,6.140141072e-10
26.3,7.274743137e-10
26.4,7.183636936e-10
26.5,3.296671989e-10
26.6,8.532956065e-10
26.7,7.810185664e-10
26.8,7.820741169e-10
26.9,9.251514143e-10
27,3.436994301e-10
27.1,5.539370934e-10
27.2,8.088805484e-10
27.3,4.752124763e-10
27.4,5.221660772e-10
27.5,6.274042068e-10
27.6,5.393154432e-10
27.7,4.591226136e-10
27.8,6.366765855e-10
27.9,5.292088365e-10
28,4.928219926e-10
28.1,3.739436293e-10
28.2,5.400967735e-10
28.3,5.119937989e-10
28.4,4.702637536e-10
28.5,2.988786513e-10
28.6,4.760197604e-10
28.7,7.045599513e-10
28.8,4.370109405e-10
28.9,5.232360938e-10
29,2.925725317e-10
29.1,4.316450991e-10
29.2,3.804707896e-10
29.3,4.438065296e-10
29.4,3.663276357e-10
29.5,4.015074146e-10
29.6,4.055611005e-10
29.7,5.14301306e-10
29.8,2.450465743e-10
29.9,3.227493737e-10
30,3.16565016e-10
30.1,4.128593394e-10
30.2,4.091641833e-10
30.3,1.891435574e-10
30.4,2.170314001e-10
30.5,2.675856546e-10
30.6,3.349584445e-10
30.7,2.918863736e-10
30.8,2.200955571e-10
30.9,1.773274575e-10
31,3.316551406e-10
31.1,2.455091122e-10
31.2,1.778133908e-10
31.3,2.583424328e-10
31.4,1.766604526e-10
31.5,2.59898996e-10
31.6,2.1837567e-10
31.7,1.410654158e-10
31.8,1.419093905e-10
31.9,2.115957063e-10
32,1.696668504e-10
32.1,2.046595856e-10
32.2,2.825661198e-10
32.3,2.221148941e-10
32.4,1.895884704e-10
32.5,1.689664865e-10
32.6,1.518986267e-10
32.7,2.009529739e-10
32.8,1.377012845e-10
32.9,1.376701157e-10
33,1.48960824e-10
33.1,1.193180802e-10
33.2,1.630570634e-10
33.3,2.190725184e-10
33.4,1.301907577e-10
33.5,1.768327599e-10
33.6,1.928649562e-10
33.7,9.237956552e-11
33.8,1.307896199e-10
33.9,7.129736212e-11
34,1.224118444e-10
34.1,1.567821129e-10
34.2,9.243313199e-11
34.3,1.06165629e-10
34.4,1.63325894e-10
34.5,1.30549339e-10
34.6,1.148148453e-10
34.7,1.099277041e-10
34.8,6.924833418e-11
34.9,1.197378288e-10
35,8.710300932e-11
35.1,7.829814963e-11
35.2,5.172186748e-11
35.3,9.941760711e-11
35.4,8.977525022e-11
35.5,1.399467835e-10
35.6,9.714975774e-11
35.7,9.881505349e-11
35.8,1.156651317e-10
35.9,8.784835145e-11
36,6.826703586e-11
36.1,9.459122089e-11
36.2,4.910094736e-11
36.3,8.572800327e-11
36.4,7.181650291e-11
36.5,7.96509604e-11
36.6,8.100736255e-11
36.7,8.963684234e-11
36.8,7.337678727e-11
36.9,9.04518443e-11
37,7.307784605e-11
37.1,5.392995761e-11
37.2,5.55877728e-11
37.3,5.933338985e-11
37.4,8.460788072e-11
37.5,5.557067554e-11
37.6,8.122189417e-11
37.7,5.474788414e-11
37.8,3.83144675e-11
37.9,8.498824634e-11
38,5.397950265e-11
38.1,3.403949005e-11
38.2,4.339329487e-11
38.3,5.540774305e-11
38.4,5.31016253e-11
38.5,6.059382365e-11
38.6,4.186670555e-11
38.7,3.978497767e-11
38.8,4.847784303e-11
38.9,4.397837245e-11
39,1.694997029e-11
39.1,4.068375645e-11
39.2,2.313602538e-11
39.3,4.609934205e-11
39.4,3.353947404e-11
39.5,1.426978334e-11
39.6,3.891620252e-11
39.7,2.783701918e-11
39.8,3.175352588e-11
39.9,2.065760676e-11
40,1.788051307e-11
40.1,2.84684323e-11
40.2,3.154880249e-11
40.3,1.745060934e-11
40.4,2.12715568e-11
40.5,2.444514914e-11
40.6,1.786872953e-11
40.7,3.04487843e-11
40.8,1.229688642e-11
40.9,1.183818364e-11
41,2.137538723e-11
41.1,1.624738165e-11
41.2,2.241114359e-11
41.3,2.033394791e-11
41.4,1.365251229e-11
41.5,2.103375751e-11
41.6,2.679944366e-11
41.7,1.93943034e-11
41.8,1.788100464e-11
41.9,1.542284635e-11
42,2.267666891e-11
42.1,1.257563487e-11
42.2,1.414993964e-11
42.3,9.532794817e-12
42.4,2.006911958e-11
42.5,1.92425445e-11
42.6,1.038687245e-11
42.7,2.45165785e-11
42.8,1.066895857e-11
42.9,1.098978858e-11
43,1.600990117e-11
43.1,8.271900294e-12
43.2,1.096298535e-11
43.3,1.33681934e-11
43.4,1.70089938e-11
43.5,1.814351166e-11
43.6,1.613965973e-11
43.7,1.84399802e-11
43.8,1.396305339e-11
43.9,1.258368426e-11
44,8.046700132e-12
44.1,1.384886308e-11
44.2,6.896065989e-12
44.3,8.77289334e-12
44.4,1.162821254e-11
44.5,8.133499861e-12
44.6,9.264628716e-12
44.7,1.115410503e-11
44.8,1.002418653e-11
44.9,1.307969337e-11
45,8.220825168e-12
45.1,5.361706479e-12
45.2,9.798007814e-12
45.3,8.997207129e-12
45.4,9.209835805e-12
45.5,7.183285888e-12
45.6,7.566696965e-12
45.7,8.322951687e-12
45.8,1.116974965e-11
45.9,9.185022761e-12
46,6.504892712e-12
46.1,5.952057188e-12
46.2,7.238537531e-12
46.3,7.144844034e-12
46.4,8.021190547e-12
46.5,5.338135395e-12
46.6,5.770153132e-12
46.7,9.132365793e-12
46.8,7.09780447e-12
46.9,3.880369148e-12
47,6.380910096e-12
47.1,6.633068096e-12
47.2,4.355672747e-12
47.3,4.650671915e-12
47.4,4.619493616e-12
47.5,4.057317664e-12
47.6,4.271448615e-12
47.7,4.238729756e-12
47.8,4.343196702e-12
47.9,3.566109464e-12
48,4.807429499e-12
48.1,3.193272135e-12
48.2,3.818126492e-12
48.3,3.449074702e-12
48.4,3.242908226e-12
48.5,3.195819357e-12
48.6,2.549824076e-12
48.7,2.928596285e-12
48.8,2.988326751e-12
48.9,3.038897656e-12
49,3.95618653e-12
49.1,1.602915687e-12
49.2,3.378166178e-12
49.3,1.680906099e-12
49.4,2.573778411e-12
49.5,3.002177451e-12
49.6,2.959930198e-12
49.7,2.3860495e-12
49.8,2.91915472e-12
49.9,3.465554361e-12
50,2.650026429e-12
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51,0
51.1,0
