# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 170000000.0
# sigma_e (cm^2) = 1e-27
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,2.308366761e+11
1.3,1.09441597e+12
1.4,0
1.5,0
1.6,4.500350414e+11
1.7,1.702944457e+12
1.8,0
1.9,5.217282034e+12
2,9.809027878e+11
2.1,3.100176587e+12
2.2,1.909055088e+12
2.3,1.359641142e+12
2.4,4.164376793e+12
2.5,6.7719072e+11
2.6,1.725024989e+12
2.7,2.762058716e+12
2.8,3.089475123e+12
2.9,3.576871206e+12
3,3.881758269e+12
3.1,2.113313565e+12
3.2,3.673316156e+12
3.3,4.458755422e+12
3.4,3.355545226e+12
3.5,7.45180634e+11
3.6,1.981240871e+12
3.7,2.882096001e+12
3.8,3.352317137e+12
3.9,4.110146916e+12
4,2.884474444e+12
4.1,3.659458871e+12
4.2,3.555202444e+12
4.3,4.092258199e+12
4.4,1.144478923e+12
4.5,3.667999905e+12
4.6,2.231822984e+12
4.7,2.541236787e+12
4.8,1.87020832e+12
4.9,2.486421798e+12
5,2.722297951e+12
5.1,2.552665987e+12
5.2,2.626930304e+12
5.3,2.745915691e+12
5.4,2.624345757e+12
5.5,1.956827583e+12
5.6,2.046526544e+12
5.7,2.057248155e+12
5.8,5.998896599e+11
5.9,1.6694516e+12
6,2.077810211e+12
6.1,5.395927536e+11
6.2,1.460165496e+12
6.3,1.405220646e+12
6.4,6.584715579e+11
6.5,2.35631151e+12
6.6,1.586884987e+12
6.7,5.069816746e+11
6.8,1.324856305e+12
6.9,1.404184876e+12
7,5.851492807e+11
7.1,1.317303919e+12
7.2,3.038750796e+11
7.3,1.318038641e+12
7.4,8.859561447e+11
7.5,5.560358302e+11
7.6,6.864775039e+11
7.7,6.19066996e+11
7.8,7.030694087e+11
7.9,1.121699247e+12
8,7.051182769e+11
8.1,3.481066143e+11
8.2,4.517740583e+11
8.3,5.332849503e+11
8.4,3.55533699e+11
8.5,4.06075086e+11
8.6,2.304947494e+11
8.7,3.875620294e+11
8.8,3.598419497e+11
8.9,3.512707394e+11
9,2.707131316e+11
9.1,3.608244453e+11
9.2,4.029903525e+11
9.3,3.829475329e+11
9.4,2.435888468e+11
9.5,1.964873095e+11
9.6,1.834656336e+11
9.7,2.153567396e+11
9.8,2.060449919e+11
9.9,2.420497074e+11
10,2.190237146e+11
10.1,2.680518024e+11
10.2,2.259471606e+11
10.3,2.166371537e+11
10.4,2.331795018e+11
10.5,2.609673411e+11
10.6,2.914431794e+11
10.7,1.350206704e+11
