# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 46000000.0
# sigma_e (cm^2) = 1e-27
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,8.358072e+11
1.3,3.958796355e+12
1.4,0
1.5,0
1.6,1.615017247e+12
1.7,6.067519903e+12
1.8,0
1.9,1.852614036e+13
2,3.482306641e+12
2.1,1.095169235e+13
2.2,6.708358844e+12
2.3,4.844079123e+12
2.4,1.45036271e+13
2.5,2.361676327e+12
2.6,5.997015194e+12
2.7,9.547774592e+12
2.8,1.056242288e+13
2.9,1.244504498e+13
3,1.33102626e+13
3.1,7.268219065e+12
3.2,1.256349884e+13
3.3,1.530847421e+13
3.4,1.153068183e+13
3.5,2.529031916e+12
3.6,6.707056466e+12
3.7,9.807775315e+12
3.8,1.131124999e+13
3.9,1.400076795e+13
4,9.653814641e+12
4.1,1.226180737e+13
4.2,1.20154933e+13
4.3,1.387701564e+13
4.4,3.849985369e+12
4.5,1.227878134e+13
4.6,7.483291788e+12
4.7,8.466800228e+12
4.8,6.268798132e+12
4.9,8.332730766e+12
5,9.041790115e+12
5.1,8.444474939e+12
5.2,8.771508134e+12
5.3,9.149861988e+12
5.4,8.629481097e+12
5.5,6.440649593e+12
5.6,6.72858231e+12
5.7,6.726368855e+12
5.8,1.995345311e+12
5.9,5.396713624e+12
6,6.770222814e+12
6.1,1.750925265e+12
6.2,4.783949681e+12
6.3,4.521568828e+12
6.4,2.126713098e+12
6.5,7.704965821e+12
6.6,5.182441764e+12
6.7,1.626875426e+12
6.8,4.315920813e+12
6.9,4.579111584e+12
7,1.889948131e+12
7.1,4.225311842e+12
7.2,9.898062365e+11
7.3,4.282129972e+12
7.4,2.885860969e+12
7.5,1.822450241e+12
7.6,2.248179514e+12
7.7,2.012239114e+12
7.8,2.358396913e+12
7.9,3.678369162e+12
8,2.295054927e+12
8.1,1.14123926e+12
8.2,1.493688858e+12
8.3,1.76399552e+12
8.4,1.176574858e+12
8.5,1.367084098e+12
8.6,7.677340194e+11
8.7,1.317356302e+12
8.8,1.205380685e+12
8.9,1.187219601e+12
9,9.253317672e+11
9.1,1.229711674e+12
9.2,1.369781992e+12
9.3,1.320368217e+12
9.4,8.244529821e+11
9.5,6.614672958e+11
9.6,6.32884043e+11
9.7,7.142265173e+11
9.8,6.823230956e+11
9.9,8.300401963e+11
10,7.370225805e+11
10.1,9.218293793e+11
10.2,7.698932766e+11
10.3,7.424880601e+11
10.4,7.898993048e+11
10.5,8.939798555e+11
10.6,9.955370725e+11
10.7,4.704652112e+11
10.8,7.044286878e+11
10.9,5.620988833e+11
11,5.457960245e+11
11.1,7.167506662e+11
11.2,6.435115761e+11
11.3,5.880206406e+11
11.4,5.911420149e+11
11.5,9.015252061e+11
11.6,6.725616197e+11
11.7,8.074167427e+11
11.8,4.678540554e+11
11.9,7.983341451e+11
12,4.628858002e+11
12.1,4.047796712e+11
12.2,3.239395342e+11
12.3,5.549522e+11
12.4,3.42217431e+11
12.5,3.32075212e+11
12.6,4.753784989e+11
12.7,2.638585228e+11
12.8,3.077559129e+11
12.9,3.650462971e+11
13,1.976946864e+11
13.1,4.405945053e+11
13.2,2.855019918e+11
13.3,2.36029164e+11
13.4,4.115660358e+11
13.5,2.480916837e+11
13.6,2.470393303e+11
13.7,1.309859188e+11
13.8,3.23334609e+11
13.9,1.451667451e+11
14,2.206398244e+11
14.1,3.422377582e+11
14.2,2.290319111e+11
14.3,1.118898216e+11
14.4,1.669605476e+11
14.5,2.151055661e+11
14.6,1.108721851e+11
14.7,1.648984942e+11
14.8,1.117773074e+11
14.9,1.499633587e+11
15,1.489068648e+11
15.1,1.420373058e+11
15.2,6.919542807e+10
15.3,1.3983683e+11
15.4,1.245974471e+11
15.5,1.136011046e+11
15.6,1.667751616e+11
15.7,6.71756857e+10
15.8,1.162487342e+11
15.9,1.360061025e+11
16,8.903850556e+10
16.1,8.720445943e+10
16.2,1.007234547e+11
16.3,1.104282863e+11
16.4,7.863143823e+10
16.5,6.814881211e+10
16.6,9.49017692e+10
16.7,7.817504101e+10
16.8,7.611276384e+10
16.9,5.423445015e+10
17,6.509679063e+10
17.1,8.187748561e+10
17.2,5.018653681e+10
17.3,5.454448269e+10
17.4,5.328138772e+10
17.5,6.463837008e+10
17.6,5.548118906e+10
17.7,4.925290305e+10
17.8,4.971385864e+10
17.9,4.973909403e+10
18,2.713066271e+10
18.1,5.427423512e+10
18.2,2.865108959e+10
18.3,3.994802964e+10
