# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 46000000.0
# sigma_e (cm^2) = 1e-46
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,8.358072e-08
1.3,3.958796355e-07
1.4,0
1.5,0
1.6,1.615017247e-07
1.7,6.067519903e-07
1.8,0
1.9,1.852614036e-06
2,3.482306641e-07
2.1,1.095169235e-06
2.2,6.708358844e-07
2.3,4.844079123e-07
2.4,1.45036271e-06
2.5,2.361676327e-07
2.6,5.997015194e-07
2.7,9.547774592e-07
2.8,1.056242288e-06
2.9,1.244504498e-06
3,1.33102626e-06
3.1,7.268219065e-07
3.2,1.256349884e-06
3.3,1.530847421e-06
3.4,1.153068183e-06
3.5,2.529031916e-07
3.6,6.707056466e-07
3.7,9.807775315e-07
3.8,1.131124999e-06
3.9,1.400076795e-06
4,9.653814641e-07
4.1,1.226180737e-06
4.2,1.20154933e-06
4.3,1.387701564e-06
4.4,3.849985369e-07
4.5,1.227878134e-06
4.6,7.483291788e-07
4.7,8.466800228e-07
4.8,6.268798132e-07
4.9,8.332730766e-07
5,9.041790115e-07
5.1,8.444474939e-07
5.2,8.771508134e-07
5.3,9.149861988e-07
5.4,8.629481097e-07
5.5,6.440649593e-07
5.6,6.72858231e-07
5.7,6.726368855e-07
5.8,1.995345311e-07
5.9,5.396713624e-07
6,6.770222814e-07
6.1,1.750925265e-07
6.2,4.783949681e-07
6.3,4.521568828e-07
6.4,2.126713098e-07
6.5,7.704965821e-07
6.6,5.182441764e-07
6.7,1.626875426e-07
6.8,4.315920813e-07
6.9,4.579111584e-07
7,1.889948131e-07
7.1,4.225311842e-07
7.2,9.898062365e-08
7.3,4.282129972e-07
7.4,2.885860969e-07
7.5,1.822450241e-07
7.6,2.248179514e-07
7.7,2.012239114e-07
7.8,2.358396913e-07
7.9,3.678369162e-07
8,2.295054927e-07
8.1,1.14123926e-07
8.2,1.493688858e-07
8.3,1.76399552e-07
8.4,1.176574858e-07
8.5,1.367084098e-07
8.6,7.677340194e-08
8.7,1.317356302e-07
8.8,1.205380685e-07
8.9,1.187219601e-07
9,9.253317672e-08
9.1,1.229711674e-07
9.2,1.369781992e-07
9.3,1.320368217e-07
9.4,8.244529821e-08
9.5,6.614672958e-08
9.6,6.32884043e-08
9.7,7.142265173e-08
9.8,6.823230956e-08
9.9,8.300401963e-08
10,7.370225805e-08
10.1,9.218293793e-08
10.2,7.698932766e-08
10.3,7.424880601e-08
10.4,7.898993048e-08
10.5,8.939798555e-08
10.6,9.955370725e-08
10.7,4.704652112e-08
10.8,7.044286878e-08
10.9,5.620988833e-08
11,5.457960245e-08
11.1,7.167506662e-08
11.2,6.435115761e-08
11.3,5.880206406e-08
11.4,5.911420149e-08
11.5,9.015252061e-08
11.6,6.725616197e-08
11.7,8.074167427e-08
11.8,4.678540554e-08
11.9,7.983341451e-08
12,4.628858002e-08
12.1,4.047796712e-08
12.2,3.239395342e-08
12.3,5.549522e-08
12.4,3.42217431e-08
12.5,3.32075212e-08
12.6,4.753784989e-08
12.7,2.638585228e-08
12.8,3.077559129e-08
12.9,3.650462971e-08
13,1.976946864e-08
13.1,4.405945053e-08
13.2,2.855019918e-08
13.3,2.36029164e-08
13.4,4.115660358e-08
13.5,2.480916837e-08
13.6,2.470393303e-08
13.7,1.309859188e-08
13.8,3.23334609e-08
13.9,1.451667451e-08
14,2.206398244e-08
14.1,3.422377582e-08
14.2,2.290319111e-08
14.3,1.118898216e-08
14.4,1.669605476e-08
14.5,2.151055661e-08
14.6,1.108721851e-08
14.7,1.648984942e-08
14.8,1.117773074e-08
14.9,1.499633587e-08
15,1.489068648e-08
15.1,1.420373058e-08
15.2,6.919542807e-09
15.3,1.3983683e-08
15.4,1.245974471e-08
15.5,1.136011046e-08
15.6,1.667751616e-08
15.7,6.71756857e-09
15.8,1.162487342e-08
15.9,1.360061025e-08
16,8.903850556e-09
16.1,8.720445943e-09
16.2,1.007234547e-08
16.3,1.104282863e-08
16.4,7.863143823e-09
16.5,6.814881211e-09
16.6,9.49017692e-09
16.7,7.817504101e-09
16.8,7.611276384e-09
16.9,5.423445015e-09
17,6.509679063e-09
17.1,8.187748561e-09
17.2,5.018653681e-09
17.3,5.454448269e-09
17.4,5.328138772e-09
17.5,6.463837008e-09
17.6,5.548118906e-09
17.7,4.925290305e-09
17.8,4.971385864e-09
17.9,4.973909403e-09
18,2.713066271e-09
18.1,5.427423512e-09
18.2,2.865108959e-09
18.3,3.994802964e-09
18.4,2.407732133e-09
18.5,2.912009664e-09
18.6,2.941268076e-09
18.7,1.69771902e-09
18.8,1.780362136e-09
18.9,4.0958983e-09
19,1.607684309e-09
19.1,8.750009712e-10
19.2,1.404090314e-09
19.3,1.25833737e-09
19.4,2.350338892e-09
19.5,2.375745974e-09
19.6,1.24055129e-09
19.7,8.326903302e-10
19.8,1.746726191e-09
19.9,1.647076321e-09
20,1.119741007e-09
20.1,1.314225421e-09
20.2,1.583469368e-09
20.3,1.530197603e-09
20.4,8.337596295e-10
20.5,8.627579507e-10
20.6,1.137721206e-09
20.7,1.045163218e-09
20.8,1.451639768e-09
20.9,7.561088409e-10
21,1.279769121e-09
21.1,9.913960934e-10
21.2,1.147502237e-09
21.3,1.005687941e-09
21.4,7.875902244e-10
21.5,5.783637848e-10
21.6,1.222580588e-09
21.7,9.199389688e-10
21.8,7.070028517e-10
21.9,1.000355463e-09
22,6.550573285e-10
22.1,8.800406119e-10
22.2,1.092571494e-09
22.3,3.965251615e-10
22.4,6.100267685e-10
22.5,7.041481409e-10
22.6,4.514929542e-10
22.7,7.075427746e-10
22.8,7.42667033e-10
22.9,7.184257116e-10
23,6.247282482e-10
23.1,6.152335421e-10
23.2,5.196849328e-10
23.3,3.144766924e-10
23.4,4.173969033e-10
23.5,4.813770336e-10
23.6,3.927845062e-10
23.7,3.1752998e-10
23.8,2.717876776e-10
23.9,3.298178885e-10
24,2.900254366e-10
24.1,2.752351998e-10
24.2,2.491483032e-10
24.3,1.740077351e-10
24.4,2.015487579e-10
24.5,2.267643302e-10
24.6,2.019621876e-10
24.7,2.692332148e-10
24.8,1.894442957e-10
24.9,2.142725383e-10
25,1.715832257e-10
25.1,1.930152027e-10
25.2,1.657061559e-10
25.3,8.304846961e-11
25.4,1.38465144e-10
25.5,1.713662174e-10
25.6,1.325209043e-10
25.7,1.176086804e-10
25.8,9.095616672e-11
25.9,9.495156478e-11
26,1.318570211e-10
26.1,1.164725972e-10
26.2,9.964347155e-11
26.3,1.161039921e-10
26.4,1.161023851e-10
26.5,5.21312528e-11
26.6,1.294081973e-10
26.7,1.196543873e-10
26.8,1.136072215e-10
26.9,1.317422253e-10
27,4.945395027e-11
27.1,7.849689649e-11
27.2,1.102071348e-10
27.3,6.569142406e-11
27.4,6.825496783e-11
27.5,8.544074742e-11
27.6,7.078324996e-11
27.7,5.820001779e-11
27.8,8.213748844e-11
27.9,6.596260358e-11
28,6.210199491e-11
28.1,4.661244829e-11
28.2,6.493558767e-11
28.3,5.952219362e-11
28.4,5.513567912e-11
28.5,3.47327126e-11
28.6,5.257697611e-11
28.7,7.772880237e-11
28.8,4.750889009e-11
28.9,5.753481784e-11
29,3.139350756e-11
29.1,4.651721693e-11
29.2,3.990288159e-11
29.3,4.668605336e-11
29.4,3.737338506e-11
29.5,3.987403472e-11
29.6,3.979171244e-11
29.7,4.955134849e-11
29.8,2.32422574e-11
29.9,3.061342479e-11
30,3.006213018e-11
30.1,3.755496665e-11
30.2,3.786648672e-11
30.3,1.700634988e-11
30.4,1.908006009e-11
30.5,2.344701975e-11
30.6,2.89474941e-11
30.7,2.529363762e-11
30.8,1.870945017e-11
30.9,1.530973248e-11
31,2.793907951e-11
31.1,2.005611986e-11
31.2,1.429648553e-11
31.3,2.02387897e-11
31.4,1.419234151e-11
31.5,2.032128755e-11
31.6,1.664654368e-11
31.7,1.053567352e-11
31.8,1.07412347e-11
31.9,1.584006845e-11
32,1.252610212e-11
32.1,1.471387638e-11
32.2,1.975459326e-11
32.3,1.572313899e-11
32.4,1.329141939e-11
32.5,1.169549173e-11
32.6,1.031545025e-11
32.7,1.360665822e-11
32.8,9.153636281e-12
32.9,9.166821964e-12
33,9.593374372e-12
33.1,7.553826568e-12
33.2,1.039648435e-11
33.3,1.347380357e-11
33.4,8.128505173e-12
33.5,1.080019602e-11
33.6,1.144859357e-11
33.7,5.707128398e-12
33.8,7.624912311e-12
33.9,4.237056032e-12
34,7.1191618e-12
34.1,9.063886784e-12
34.2,5.119463363e-12
34.3,5.850431996e-12
34.4,8.915792817e-12
34.5,7.093325128e-12
34.6,6.129150123e-12
34.7,5.820494391e-12
34.8,3.717634383e-12
34.9,6.40933606e-12
35,4.43528782e-12
35.1,3.911793679e-12
35.2,2.570687544e-12
35.3,4.891477185e-12
35.4,4.415452178e-12
35.5,6.817127146e-12
35.6,4.604057148e-12
35.7,4.611838464e-12
35.8,5.453448428e-12
35.9,4.051677149e-12
36,3.142283562e-12
36.1,4.325180793e-12
36.2,2.244615597e-12
36.3,3.822829041e-12
36.4,3.092048632e-12
