# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 290000000.0
# sigma_e (cm^2) = 1e-27
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,1.357157354e+11
1.3,6.435517831e+11
1.4,0
1.5,0
1.6,2.649476897e+11
1.7,1.003673884e+12
1.8,0
1.9,3.076444224e+12
2,5.784062409e+11
2.1,1.829414305e+12
2.2,1.127435597e+12
2.3,8.012954798e+11
2.4,2.462557933e+12
2.5,4.003739389e+11
2.6,1.020351539e+12
2.7,1.635092788e+12
2.8,1.832075312e+12
2.9,2.118936459e+12
3,2.300728764e+12
3.1,1.252834561e+12
3.2,2.1779265e+12
3.3,2.647111565e+12
3.4,1.988224847e+12
3.5,4.423298854e+11
3.6,1.176548912e+12
3.7,1.711600117e+12
3.8,1.99315793e+12
3.9,2.438554075e+12
4,1.717319587e+12
4.1,2.176367927e+12
4.2,2.114189351e+12
4.3,2.42953537e+12
4.4,6.802429285e+11
4.5,2.182745162e+12
4.6,1.327192965e+12
4.7,1.512827431e+12
4.8,1.11286758e+12
4.9,1.478988415e+12
5,1.621137262e+12
5.1,1.521863523e+12
5.2,1.563296499e+12
5.3,1.634811142e+12
5.4,1.565835488e+12
5.5,1.166865196e+12
5.6,1.220615035e+12
5.7,1.229281818e+12
5.8,3.571685824e+11
5.9,9.970222721e+11
6,1.241427861e+12
6.1,3.226316116e+11
6.2,8.720483229e+11
6.3,8.393028667e+11
6.4,3.939591304e+11
6.5,1.408269019e+12
6.6,9.476185949e+11
6.7,3.033547286e+11
6.8,7.932527669e+11
6.9,8.393232926e+11
7,3.503317748e+11
7.1,7.881525643e+11
7.2,1.82026958e+11
7.3,7.875044396e+11
7.4,5.300668848e+11
7.5,3.322276352e+11
7.6,4.103097464e+11
7.7,3.702511615e+11
7.8,4.185499636e+11
7.9,6.692586667e+11
8,4.220562657e+11
8.1,2.078358845e+11
8.2,2.698534557e+11
8.3,3.183205316e+11
8.4,2.122400796e+11
8.5,2.415182522e+11
8.6,1.373879818e+11
8.7,2.330484466e+11
8.8,2.145731491e+11
8.9,2.091742506e+11
9,1.608064691e+11
9.1,2.160677135e+11
9.2,2.39178081e+11
9.3,2.297560714e+11
9.4,1.450249816e+11
9.5,1.169326044e+11
9.6,1.087809308e+11
9.7,1.284955565e+11
9.8,1.229560558e+11
9.9,1.436926778e+11
10,1.302200283e+11
10.1,1.589653026e+11
10.2,1.340862594e+11
10.3,1.286004411e+11
10.4,1.381912551e+11
10.5,1.548339931e+11
10.6,1.73095424e+11
10.7,7.991358709e+10
10.8,1.225498602e+11
10.9,9.638331368e+10
11,9.594706357e+10
11.1,1.242606171e+11
11.2,1.112048838e+11
11.3,1.035252293e+11
11.4,1.02730059e+11
11.5,1.576285685e+11
11.6,1.17791025e+11
11.7,1.400331598e+11
11.8,8.188788983e+10
11.9,1.411893485e+11
12,8.263501583e+10
12.1,7.093087011e+10
12.2,5.621583085e+10
12.3,9.8202818e+10
12.4,6.145590103e+10
12.5,5.877058929e+10
12.6,8.498347731e+10
12.7,4.780527336e+10
12.8,5.492080089e+10
12.9,6.654733554e+10
13,3.558032057e+10
13.1,7.97987886e+10
13.2,5.123803918e+10
13.3,4.247160526e+10
13.4,7.411518307e+10
13.5,4.473240971e+10
13.6,4.604006628e+10
13.7,2.475628329e+10
13.8,6.020368174e+10
13.9,2.642395624e+10
14,4.1584562e+10
14.1,6.406950711e+10
14.2,4.284319313e+10
14.3,2.050873463e+10
14.4,3.136039349e+10
14.5,3.968252625e+10
14.6,2.131804062e+10
14.7,3.081920642e+10
14.8,2.118659144e+10
14.9,2.846696658e+10
15,2.782424026e+10
15.1,2.687751933e+10
15.2,1.322245511e+10
15.3,2.672614024e+10
15.4,2.40426018e+10
15.5,2.195892783e+10
15.6,3.227681328e+10
15.7,1.297256046e+10
15.8,2.227201783e+10
15.9,2.632756741e+10
16,1.74075819e+10
16.1,1.699758981e+10
16.2,1.976787049e+10
16.3,2.148461149e+10
16.4,1.545113244e+10
16.5,1.330847219e+10
16.6,1.886447395e+10
16.7,1.545198246e+10
16.8,1.488215387e+10
16.9,1.107486618e+10
17,1.321195437e+10
17.1,1.663315798e+10
17.2,1.008637473e+10
17.3,1.096254063e+10
17.4,1.084078132e+10
17.5,1.309708646e+10
17.6,1.126626746e+10
17.7,1.012394419e+10
17.8,1.023034862e+10
17.9,1.02326118e+10
18,5699105692
18.1,1.114433433e+10
18.2,5855355278
18.3,8212751085
18.4,4945089368
18.5,6166496738
18.6,6342085834
18.7,3628954995
18.8,3778042992
18.9,8841411704
19,3400165484
19.1,1889392513
19.2,2982855011
19.3,2692396892
19.4,5023536070
19.5,5191528963
19.6,2675320298
19.7,1822938813
19.8,3783694185
19.9,3621171319
20,2427549043
20.1,2884672731
20.2,3503982259
20.3,3344133371
20.4,1877458821
20.5,1913851105
20.6,2524198616
20.7,2312493418
20.8,3321276965
20.9,1694708804
21,2831744231
21.1,2245853097
21.2,2569947334
21.3,2289219529
21.4,1750850800
21.5,1360453632
21.6,2780048953
21.7,2122266580
21.8,1606191064
21.9,2296194973
22,1472982870
22.1,2060943078
22.2,2486913405
22.3,981634726.3
22.4,1427850491
22.5,1608543876
22.6,1082495097
22.7,1686847625
22.8,1744175487
22.9,1673655674
23,1475246602
23.1,1475004954
23.2,1278528663
23.3,737240482.6
23.4,993569024.6
23.5,1175792111
23.6,955649480.8
23.7,777186258.8
23.8,661831511.7
23.9,820961282
24,710227231.5
24.1,684394524.8
24.2,609185931.3
24.3,424783383.6
24.4,497044989.4
24.5,552687886.2
24.6,504356852.1
24.7,644262575.8
24.8,473471523.1
24.9,523918274.7
25,428430342.1
25.1,480651322
25.2,423090194.1
25.3,206741238.1
25.4,352760253.9
25.5,426390114.8
25.6,341995427.6
25.7,301138468.4
25.8,236399331.2
25.9,239348501.2
26,336808823.3
26.1,296080079.9
26.2,251916549.5
26.3,290963128.3
26.4,290822718.4
26.5,131447605.2
26.6,332880051.5
26.7,306180680.2
26.8,295701028.7
26.9,342299516.2
27,133390529.6
27.1,204008045.6
27.2,289694006.9
27.3,173108688.2
27.4,177805274
27.5,224455252
27.6,185558454.5
27.7,155035261.7
27.8,213356938.7
27.9,176235134.7
28,162588508.6
28.1,125108593.4
28.2,170903926
28.3,157322991.8
28.4,146551352.4
28.5,92986798.05
28.6,140328359.5
28.7,210172128.1
28.8,130330051.6
28.9,157440621.5
29,85402272.81
29.1,126876301.1
29.2,108430686.8
29.3,127089706
29.4,102019310.4
29.5,110515140.5
29.6,108466724.6
29.7,138544951.3
29.8,64292746.53
29.9,86972469.3
30,81391992.87
30.1,106545497.2
30.2,106027234.1
30.3,48469487.05
30.4,55099841.37
30.5,67505904.98
30.6,82974856.02
30.7,73044569.51
30.8,53743269.01
30.9,43562626.1
31,78855635.73
31.1,58832643.42
31.2,41414887.39
31.3,60191607.41
31.4,41253495.44
31.5,59364223.38
31.6,48089419.93
31.7,30872881.93
31.8,31330011.07
31.9,46417263.99
32,37524167.78
32.1,43242038.15
32.2,58977421.74
32.3,46654574.57
32.4,39705127.99
32.5,34355712.93
32.6,31099832.92
32.7,41063442.76
32.8,27522702.25
32.9,28103140.81
33,29275490.64
33.1,23138707.63
33.2,31706317.8
33.3,41057719.04
33.4,25131427.89
33.5,32508144.07
33.6,34970334.34
33.7,17547144.57
33.8,23685279.29
33.9,13239494.22
34,22558515.82
34.1,28427040.77
34.2,15747417.47
34.3,18583209.45
34.4,28101729.18
34.5,22320649.99
34.6,19420256.2
34.7,18280633.61
34.8,12040377.19
34.9,20748911.49
35,14569745.07
35.1,12514975.42
35.2,8654606.586
35.3,15861657.66
35.4,14933469.47
35.5,21922713.13
35.6,15150206.1
35.7,15235835.59
35.8,18154059.26
35.9,13777587.16
36,10474133.77
36.1,14684243.16
36.2,7511249.387
36.3,13259314.64
36.4,10418508.57
36.5,11394763.11
36.6,11686887.52
36.7,12986168.18
36.8,10548974.35
36.9,13044628.75
37,10324444.68
37.1,7710566.781
37.2,8047849.754
37.3,8450041.797
37.4,11561506.13
37.5,7707968.847
37.6,10988039.99
37.7,7377226.086
37.8,5093291.76
37.9,11059461.7
38,7223622.008
38.1,4683283.389
38.2,5753411.288
38.3,7331211.286
38.4,6868748.983
38.5,7813290.433
38.6,5293947.394
38.7,4960225.755
38.8,6114957.846
38.9,5470814.375
