# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 36000000.0
# sigma_e (cm^2) = 1e-27
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,1.059019608e+12
1.3,5.014582441e+12
1.4,0
1.5,0
1.6,2.039309933e+12
1.7,7.640563142e+12
1.8,0
1.9,2.329697849e+13
2,4.37829153e+12
2.1,1.374254619e+13
2.2,8.400611789e+12
2.3,6.098714811e+12
2.4,1.809666279e+13
2.5,2.948428291e+12
2.6,7.477397183e+12
2.7,1.187680192e+13
2.8,1.308176669e+13
2.9,1.55258114e+13
3,1.650480534e+13
3.1,9.027561502e+12
3.2,1.556134348e+13
3.3,1.903403494e+13
3.4,1.431100096e+13
3.5,3.122925228e+12
3.6,8.274814572e+12
3.7,1.214775753e+13
3.8,1.39615862e+13
3.9,1.731777521e+13
4,1.188595911e+13
4.1,1.50653397e+13
4.2,1.48684211e+13
4.3,1.713345386e+13
4.4,4.73761444e+12
4.5,1.510443e+13
4.6,9.197209908e+12
4.7,1.038507894e+13
4.8,7.719884411e+12
4.9,1.024627105e+13
5,1.107109027e+13
5.1,1.034387484e+13
5.2,1.076732853e+13
5.3,1.12277041e+13
5.4,1.054215449e+13
5.5,7.768410354e+12
5.6,8.216994345e+12
5.7,8.215227589e+12
5.8,2.444851109e+12
5.9,6.569468008e+12
6,8.241580567e+12
6.1,2.128685281e+12
6.2,5.839993832e+12
6.3,5.526890207e+12
6.4,2.582857867e+12
6.5,9.383395139e+12
6.6,6.321616908e+12
6.7,1.987263133e+12
6.8,5.2621312e+12
6.9,5.585744264e+12
7,2.300359266e+12
7.1,5.144269213e+12
7.2,1.209679356e+12
7.3,5.230861125e+12
7.4,3.52853133e+12
7.5,2.225659691e+12
7.6,2.755462301e+12
7.7,2.451520161e+12
7.8,2.911624472e+12
7.9,4.521560173e+12
8,2.802332996e+12
8.1,1.401797224e+12
8.2,1.837950442e+12
8.3,2.165796122e+12
8.4,1.441733224e+12
8.5,1.690642697e+12
8.6,9.379218283e+11
8.7,1.637757512e+12
8.8,1.495532204e+12
8.9,1.472170107e+12
9,1.143108083e+12
9.1,1.53066735e+12
9.2,1.710544695e+12
9.3,1.649631288e+12
9.4,1.024031705e+12
9.5,8.181275977e+11
9.6,7.9004784e+11
9.7,8.810636789e+11
9.8,8.426773507e+11
9.9,1.033036537e+12
10,9.126705176e+11
10.1,1.147093961e+12
10.2,9.600575454e+11
10.3,9.262957496e+11
10.4,9.857692368e+11
10.5,1.105478814e+12
10.6,1.239675879e+12
10.7,5.856766127e+11
10.8,8.763364661e+11
10.9,6.852731423e+11
11,6.78775036e+11
11.1,8.885581054e+11
11.2,8.007694853e+11
11.3,7.216671885e+11
11.4,7.345595804e+11
11.5,1.117895391e+12
11.6,8.342357733e+11
11.7,1.001783464e+12
11.8,5.783007972e+11
11.9,9.87505165e+11
12,5.720281499e+11
12.1,4.997801316e+11
12.2,3.964626933e+11
12.3,6.860205507e+11
12.4,4.196172214e+11
12.5,4.090555023e+11
12.6,5.812819914e+11
12.7,3.219154744e+11
12.8,3.729775403e+11
12.9,4.472531246e+11
13,2.406082216e+11
13.1,5.386465657e+11
13.2,3.484774504e+11
13.3,2.889664651e+11
13.4,4.983945332e+11
13.5,3.030047169e+11
13.6,3.013072336e+11
13.7,1.582416304e+11
13.8,3.940910466e+11
13.9,1.729833332e+11
14,2.680342487e+11
14.1,4.128313786e+11
14.2,2.779078187e+11
14.3,1.339845309e+11
14.4,2.019863776e+11
14.5,2.593360926e+11
14.6,1.337021249e+11
14.7,1.976618593e+11
14.8,1.351797721e+11
14.9,1.798219152e+11
15,1.801563142e+11
15.1,1.675168071e+11
15.2,8.304739757e+10
15.3,1.683491049e+11
15.4,1.459367788e+11
15.5,1.364938467e+11
15.6,1.995095259e+11
15.7,8.050843782e+10
15.8,1.368747668e+11
15.9,1.630431508e+11
16,1.047784149e+11
16.1,1.044868641e+11
16.2,1.193330535e+11
16.3,1.319971286e+11
16.4,9.283181261e+10
16.5,8.117234287e+10
16.6,1.127918089e+11
16.7,9.114649886e+10
16.8,8.764395026e+10
16.9,6.430789888e+10
17,7.727720098e+10
17.1,9.539755012e+10
17.2,5.954810677e+10
17.3,6.385367609e+10
17.4,6.309493906e+10
17.5,7.545834802e+10
17.6,6.561009781e+10
17.7,5.622953542e+10
17.8,5.752223225e+10
17.9,5.848445308e+10
18,3.142997041e+10
18.1,6.275526598e+10
18.2,3.317739498e+10
18.3,4.624604045e+10
18.4,2.753052881e+10
18.5,3.421353311e+10
18.6,3.408078969e+10
18.7,1.993291065e+10
18.8,2.056995479e+10
18.9,4.680028782e+10
19,1.817981809e+10
19.1,1.003017573e+10
19.2,1.599083282e+10
19.3,1.439618145e+10
19.4,2.674883735e+10
19.5,2.708068146e+10
19.6,1.412787156e+10
19.7,9480225583
19.8,2.03644755e+10
19.9,1.849853632e+10
20,1.280763297e+10
20.1,1.488035506e+10
20.2,1.772713399e+10
20.3,1.712164265e+10
20.4,9466357996
20.5,9788702970
20.6,1.285878352e+10
20.7,1.186498351e+10
20.8,1.676027038e+10
20.9,8532961912
21,1.458698584e+10
21.1,1.126797733e+10
21.2,1.295307154e+10
21.3,1.135280657e+10
21.4,8862507565
21.5,6543903754
21.6,1.373658026e+10
21.7,1.045119685e+10
21.8,7735582455
21.9,1.121298944e+10
22,7028703893
22.1,9889370826
22.2,1.204879362e+10
22.3,4516836997
22.4,6743234814
22.5,7799917547
22.6,5097009941
22.7,8023959762
22.8,8261394591
22.9,7751677192
23,6997580603
23.1,6669893054
23.2,5859136090
23.3,3439535443
23.4,4654208030
23.5,5322106864
23.6,4196863280
23.7,3509520120
23.8,2882278970
23.9,3678103243
24,3152708081
24.1,3061869234
24.2,2719568896
24.3,1936594710
24.4,2196187562
24.5,2454057453
24.6,2177459931
24.7,2861233605
24.8,2088226615
24.9,2287407807
25,1880606770
25.1,2050568220
25.2,1827384770
25.3,898532235.2
25.4,1471413014
25.5,1829212962
25.6,1429895333
25.7,1314769826
25.8,977651673.9
