# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 290000000.0
# sigma_e (cm^2) = 5.232991146814947e-39
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,0.7101992419
1.3,3.367700784
1.4,0
1.5,0
1.6,1.386468914
1.7,5.252216548
1.8,0
1.9,16.09900539
2,3.026794738
2.1,9.573308862
2.2,5.899860498
2.3,4.193172152
2.4,12.88654386
2.5,2.095153277
2.6,5.339490572
2.7,8.556426086
2.8,9.587233888
2.9,11.08837573
3,12.03969325
3.1,6.556072169
3.2,11.39707009
3.3,13.85231138
3.4,10.40436302
3.5,2.314708374
3.6,6.156870041
3.7,8.956788261
3.8,10.4301778
3.9,12.76093189
4,8.986718194
4.1,11.38891409
4.2,11.06353416
4.3,12.71373708
4.4,3.559705223
4.5,11.42228611
4.6,6.945189036
4.7,7.916612552
4.8,5.823626194
4.9,7.739533285
5,8.483396939
5.1,7.963898341
5.2,8.180716741
5.3,8.554952233
5.4,8.194003245
5.5,6.106195239
5.6,6.387467671
5.7,6.432820868
5.8,1.869060029
5.9,5.217408723
6,6.496381005
6.1,1.688328367
6.2,4.563421154
6.3,4.392064471
6.4,2.061584642
6.5,7.369459307
6.6,4.958879718
6.7,1.587452609
6.8,4.151084707
6.9,4.392171359
7,1.833283076
7.1,4.124395391
7.2,0.9525454599
7.3,4.121003761
7.4,2.773835315
7.5,1.738544274
7.6,2.147147271
7.7,1.93752105
7.8,2.190268254
7.9,3.502224678
8,2.208616702
8.1,1.087603343
8.2,1.412140745
8.3,1.665768524
8.4,1.110650457
8.5,1.263862876
8.6,0.7189500927
8.7,1.219540458
8.8,1.122859389
8.9,1.094607001
9,0.8414988294
9.1,1.130680432
9.2,1.251616781
9.3,1.202311488
9.4,0.7589144448
9.5,0.6119072834
9.6,0.5692496479
9.7,0.6724161098
9.8,0.6434279513
9.9,0.7519425107
10,0.681440255
10.1,0.8318640212
10.2,0.7016722084
10.3,0.6729649697
10.4,0.7231536144
10.5,0.810244915
10.6,0.9058068213
10.7,0.4181870938
10.8,0.6413023333
10.9,0.5043730272
11,0.5020901342
11.1,0.6502547093
11.2,0.5819341724
11.3,0.5417466086
11.4,0.5375854892
11.5,0.8248689036
11.6,0.6163993909
11.7,0.7327922856
11.8,0.4285186025
11.9,0.7388426107
12,0.4324283063
12.1,0.3711806153
12.2,0.2941769451
12.3,0.5138944772
12.4,0.321598186
12.5,0.3075459735
12.6,0.4447177844
12.7,0.2501645723
12.8,0.2874000648
12.9,0.3482416177
13,0.1861915026
13.1,0.4175863543
13.2,0.2681282054
13.3,0.2222535343
13.4,0.3878440968
13.5,0.234084304
13.6,0.2409272593
13.7,0.1295494113
13.8,0.3150453336
13.9,0.1382763291
14,0.2176116448
14.1,0.3352751635
14.2,0.2241980504
14.3,0.1073220268
14.4,0.1641086615
14.5,0.2076583086
14.6,0.1115571178
14.7,0.1612766344
14.8,0.1108692454
14.9,0.1489673841
15,0.1456040029
15.1,0.1406498207
15.2,0.06919299051
15.3,0.1398576553
15.4,0.1258147223
15.5,0.1149108749
15.6,0.1689042781
15.7,0.06788529406
15.8,0.1165492721
15.9,0.1377719272
16,0.09109372198
16.1,0.088948237
16.2,0.1034450913
16.3,0.1124287817
16.4,0.08085563928
16.5,0.06964311717
16.6,0.09871762518
16.7,0.08086008742
16.8,0.07787817944
16.9,0.05795467665
17,0.06913804024
17.1,0.08704116846
17.2,0.05278190967
17.3,0.05736687804
17.4,0.05672971268
17.5,0.06853693752
17.6,0.0589562779
17.7,0.05297851032
17.8,0.05353532374
17.9,0.05354716693
18,0.02982336963
18.1,0.05831820289
18.2,0.03064102233
18.3,0.04297725372
18.4,0.02587760888
18.5,0.03226922284
18.6,0.03318807902
18.7,0.01899028936
18.8,0.01977046553
18.9,0.04626702917
19,0.01779303588
19.1,0.009887174295
