# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 78000000.0
# sigma_e (cm^2) = 1e-46
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,4.987644039e-08
1.3,2.36359702e-07
1.4,0
1.5,0
1.6,9.686157944e-08
1.7,3.653773887e-07
1.8,0
1.9,1.117790924e-06
2,2.101439164e-07
2.1,6.627559262e-07
2.2,4.07181287e-07
2.3,2.917377134e-07
2.4,8.848502742e-07
2.5,1.439707776e-07
2.6,3.662473781e-07
2.7,5.850130831e-07
2.8,6.51255624e-07
2.9,7.594642108e-07
3,8.192968056e-07
3.1,4.463479549e-07
3.2,7.744934702e-07
3.3,9.386843836e-07
3.4,7.088765275e-07
3.5,1.565934442e-07
3.6,4.158278565e-07
3.7,6.048151352e-07
3.8,7.010975176e-07
3.9,8.650022737e-07
4,6.008563391e-07
4.1,7.647435931e-07
4.2,7.431528307e-07
4.3,8.595801099e-07
4.4,2.395865812e-07
4.5,7.652054376e-07
4.6,4.665444401e-07
4.7,5.295228281e-07
4.8,3.902285935e-07
4.9,5.193605441e-07
5,5.667415323e-07
5.1,5.296507116e-07
5.2,5.479768115e-07
5.3,5.720791588e-07
5.4,5.432419244e-07
5.5,4.057917778e-07
5.6,4.241259932e-07
5.7,4.240222361e-07
5.8,1.249643633e-07
5.9,3.446508953e-07
6,4.285270991e-07
6.1,1.111988352e-07
6.2,3.015186667e-07
6.3,2.906615061e-07
6.4,1.352244704e-07
6.5,4.869084451e-07
6.6,3.279882616e-07
6.7,1.041897373e-07
6.8,2.733393417e-07
6.9,2.902003935e-07
7,1.203222551e-07
7.1,2.676478855e-07
7.2,6.260281453e-08
7.3,2.70033429e-07
7.4,1.825371269e-07
7.5,1.149569073e-07
7.6,1.417351019e-07
7.7,1.273428769e-07
7.8,1.467901931e-07
7.9,2.305719359e-07
8,1.451571911e-07
8.1,7.17270136e-08
8.2,9.361502576e-08
8.3,1.103867002e-07
8.4,7.381992457e-08
8.5,8.48782817e-08
8.6,4.793677733e-08
8.7,8.126233862e-08
8.8,7.479980153e-08
8.9,7.348458983e-08
9,5.68681186e-08
9.1,7.57981493e-08
9.2,8.494058965e-08
9.3,8.07884431e-08
9.4,5.103844118e-08
9.5,4.108066195e-08
9.6,3.875584967e-08
9.7,4.46693994e-08
9.8,4.275724e-08
9.9,5.096380496e-08
10,4.588570523e-08
10.1,5.658116301e-08
10.2,4.755896098e-08
10.3,4.55990635e-08
10.4,4.927982959e-08
10.5,5.497673206e-08
10.6,6.131879647e-08
10.7,2.86632842e-08
10.8,4.348536245e-08
10.9,3.439135217e-08
11,3.40154063e-08
11.1,4.41519117e-08
11.2,3.953017019e-08
11.3,3.647040832e-08
11.4,3.632760516e-08
11.5,5.596100012e-08
11.6,4.139797675e-08
11.7,4.976186646e-08
11.8,2.893366736e-08
11.9,4.999877772e-08
12,2.86581002e-08
12.1,2.507490045e-08
12.2,1.997608145e-08
12.3,3.477993646e-08
12.4,2.130806832e-08
12.5,2.072523483e-08
12.6,2.96625074e-08
12.7,1.662545505e-08
12.8,1.925043937e-08
12.9,2.327582631e-08
13,1.232499879e-08
13.1,2.782854694e-08
13.2,1.787826254e-08
13.3,1.486327451e-08
13.4,2.582149911e-08
13.5,1.560736257e-08
13.6,1.597072326e-08
13.7,8.567882732e-09
13.8,2.049414793e-08
13.9,9.213749762e-09
14,1.42723686e-08
14.1,2.212332212e-08
14.2,1.456765344e-08
14.3,7.080888231e-09
14.4,1.074267906e-08
14.5,1.363498719e-08
14.6,7.183525375e-09
14.7,1.050325111e-08
14.8,7.225888415e-09
14.9,9.601996529e-09
15,9.509745851e-09
15.1,9.135443034e-09
15.2,4.485356318e-09
