# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 28000000.0
# sigma_e (cm^2) = 1e-44
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,2.513480591e-05
1.3,9.200300928e-05
1.4,0
1.5,0
1.6,4.299634177e-05
1.7,0.0001175011437
1.8,0
1.9,0.0004350744528
2,0.000101553402
2.1,0.0003334284673
2.2,0.0001883013753
2.3,0.000169285732
2.4,0.000476119649
2.5,7.834134998e-05
2.6,0.0002142941267
2.7,0.0003973394623
2.8,0.0003110721616
2.9,0.0004720484804
3,0.000438015547
3.1,0.0002532030931
3.2,0.0005963141224
3.3,0.0005903587213
3.4,0.0004858638669
3.5,0.0001198491568
3.6,0.0002713591367
3.7,0.0004188792824
3.8,0.0005135860117
3.9,0.000512756117
4,0.0004696532471
4.1,0.0005274294104
4.2,0.0005041815518
4.3,0.0006067560303
4.4,0.0001908926456
4.5,0.0006261731622
4.6,0.0003549973489
4.7,0.0004342841259
4.8,0.0003047216397
4.9,0.0004231355889
5,0.0004629792709
5.1,0.0004312685686
5.2,0.0004265630138
5.3,0.0004221217241
5.4,0.0005178222228
5.5,0.0003218976913
5.6,0.0003566583315
5.7,0.0003907778777
5.8,9.763849597e-05
5.9,0.0003205949414
6,0.0003902315853
6.1,9.132305553e-05
6.2,0.0002689329368
6.3,0.0002221174582
6.4,0.0001177730048
6.5,0.0003816315487
6.6,0.0002422631495
6.7,7.151751017e-05
6.8,0.0002183715704
6.9,0.0002001937269
7,0.0001009302356
7.1,0.0001918846969
7.2,4.453254517e-05
7.3,0.0001764045483
7.4,0.0001115802324
7.5,6.989750154e-05
7.6,7.908672474e-05
7.7,6.559741775e-05
7.8,6.120505852e-05
7.9,0.0001155707956
8,7.325866035e-05
8.1,3.296671923e-05
8.2,4.288756298e-05
8.3,4.755907382e-05
8.4,3.054784915e-05
8.5,3.009405314e-05
8.6,2.162428349e-05
8.7,2.509925761e-05
8.8,2.903061766e-05
8.9,2.568498289e-05
9,1.390933965e-05
9.1,2.026457484e-05
9.2,2.110906734e-05
9.3,1.931060653e-05
9.4,1.592688764e-05
9.5,1.529113009e-05
9.6,9.1367537e-06
9.7,1.589508767e-05
9.8,1.451882741e-05
9.9,1.136796591e-05
10,9.183861816e-06
10.1,1.087147887e-05
10.2,1.137644799e-05
10.3,1.044741628e-05
10.4,8.308612712e-06
10.5,8.062230932e-06
10.6,1.284823828e-05
10.7,4.305220343e-06
10.8,7.291150865e-06
10.9,6.3980352e-06
11,5.609964231e-06
11.1,4.859996842e-06
11.2,6.424107049e-06
11.3,3.47151213e-06
11.4,4.882914377e-06
