# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 60000000.0
# sigma_e (cm^2) = 1e-34
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,123413.1334
1.3,453345.6917
1.4,0
1.5,0
1.6,213850.1504
1.7,585391.4284
1.8,0
1.9,2183247.994
2,511172.1394
2.1,1684747.278
2.2,955773.7393
2.3,862223.9295
2.4,2433745.388
2.5,402474.2994
2.6,1105257.262
2.7,2057672.805
2.8,1619081.346
2.9,2467767.292
3,2300630.883
3.1,1336160.965
3.2,3161554.982
3.3,3146203.014
3.4,2600643.278
3.5,644890.7366
3.6,1469510.114
3.7,2279632.036
3.8,2809027.506
3.9,2822611.934
4,2603724.414
4.1,2935838.056
4.2,2831308.872
4.3,3421126.319
4.4,1081739.262
4.5,3578448.983
4.6,2042810.051
4.7,2519460.482
4.8,1777781.754
4.9,2489070.168
5,2747063.619
5.1,2576947.093
5.2,2572310.039
5.3,2571302.948
5.4,3156781.664
5.5,1995708.025
5.6,2223646.652
5.7,2454713.248
5.8,620018.752
5.9,2044611.397
6,2523546.883
6.1,606869.0297
6.2,1771531.848
6.3,1491225.136
6.4,795697.1114
6.5,2600656.57
6.6,1695664.544
6.7,505017.1506
6.8,1547194.892
6.9,1445880.762
7,730960.974
7.1,1420758.977
7.2,336977.4353
7.3,1345410.558
7.4,868172.2319
7.5,560162.5497
7.6,634252.6082
7.7,547522.5593
7.8,506762.6644
7.9,963252.7603
8,632197.5057
8.1,287449.2153
8.2,376696.812
8.3,419100.8793
8.4,276476.5191
8.5,272790.8406
8.6,200215.6324
8.7,228361.9263
8.8,274670.9592
8.9,245953.2661
9,135117.1339
9.1,199721.8611
9.2,206769.446
9.3,191102.5256
9.4,165668.2762
9.5,159828.3894
9.6,90828.70099
9.7,170637.6254
9.8,157658.5559
9.9,121156.2286
10,100358.7392
10.1,116298.0112
10.2,124493.0833
10.3,115901.2673
10.4,93805.82542
10.5,94377.80937
10.6,148665.1043
10.7,50539.05585
10.8,87098.46326
10.9,77208.12511
11,69311.96586
11.1,62343.45205
11.2,81571.31514
11.3,46361.36053
11.4,65070.3166
11.5,92819.01559
11.6,66488.90294
11.7,85144.37437
11.8,41159.26461
11.9,74003.33542
12,43739.98017
12.1,38852.82617
12.2,31810.55133
12.3,58622.32821
12.4,28504.80797
12.5,25451.49911
12.6,37571.74736
12.7,11197.82796
12.8,21018.68973
12.9,27286.11707
13,15402.01068
13.1,24882.07719
13.2,24711.7984
13.3,15933.28636
13.4,29739.19605
13.5,17194.03382
13.6,17462.24405
13.7,6773.315394
13.8,19301.23877
13.9,9075.847666
14,13300.37721
14.1,22176.38445
14.2,12032.48864
14.3,9110.810505
14.4,9251.111727
14.5,13463.67167
14.6,4920.211864
14.7,10302.46044
