# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 380000000.0
# sigma_e (cm^2) = 1.584893192461124e-43
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,3.188163928e-05
1.3,0.0001173893997
1.4,0
1.5,0
1.6,5.572701341e-05
1.7,0.0001527659736
1.8,0
1.9,0.0005725129067
2,0.0001343312612
2.1,0.0004438662108
2.2,0.0002525582198
2.3,0.0002283649985
2.4,0.0006462564629
2.5,0.0001072107883
2.6,0.0002952316841
2.7,0.0005510124096
2.8,0.0004352823165
2.9,0.0006649465231
3,0.0006221303718
3.1,0.0003623811497
3.2,0.0008597869305
3.3,0.0008588644542
3.4,0.000711728545
3.5,0.000177086586
3.6,0.000405319712
3.7,0.0006306294103
3.8,0.0007797567961
3.9,0.0007871045304
4,0.000729003566
4.1,0.0008262668343
4.2,0.0007993479375
4.3,0.0009684595487
4.4,0.0003076404134
4.5,0.001020751849
4.6,0.0005854700773
4.7,0.0007267511192
4.8,0.000513915421
4.9,0.000723429208
5,0.0008022451359
5.1,0.0007562877401
5.2,0.0007586873646
5.3,0.0007627718778
5.4,0.0009376056996
5.5,0.0005986538791
5.6,0.0006693440723
5.7,0.0007423769828
5.8,0.0001888801814
5.9,0.0006232146905
6,0.0007757335216
6.1,0.0001893582644
6.2,0.0005497953862
6.3,0.0004683870793
6.4,0.0002512140105
6.5,0.0008252529815
6.6,0.0005450386209
6.7,0.0001632475341
6.8,0.0005002752817
6.9,0.0004726421957
7,0.0002392945666
7.1,0.0004716017139
7.2,0.0001131269198
7.3,0.000454184004
7.4,0.0002956587449
7.5,0.0001930672894
7.6,0.0002196070554
7.7,0.0001928861377
7.8,0.0001792639283
7.9,0.00034292215
8,0.0002289262632
8.1,0.0001046606657
8.2,0.0001367921653
8.3,0.0001543232628
8.4,0.0001025538078
8.5,0.0001014782559
8.6,7.470532646e-05
8.7,8.568113567e-05
8.8,0.0001046076077
8.9,9.359885203e-05
9,5.238022386e-05
9.1,7.788667331e-05
9.2,8.115734294e-05
9.3,7.534421613e-05
9.4,6.75749992e-05
9.5,6.44621593e-05
9.6,3.566937674e-05
9.7,7.041957634e-05
9.8,6.518661032e-05
9.9,4.992249797e-05
10,4.1592472e-05
10.1,4.775233216e-05
10.2,5.16085599e-05
10.3,4.822464086e-05
10.4,3.890046811e-05
10.5,4.002669814e-05
10.6,6.258045673e-05
10.7,2.127305965e-05
10.8,3.738881933e-05
10.9,3.306957006e-05
11,3.022382277e-05
11.1,2.762896099e-05
11.2,3.560585422e-05
11.3,2.081203003e-05
11.4,2.883439485e-05
11.5,4.150127606e-05
11.6,3.028611597e-05
11.7,3.883151658e-05
11.8,1.908955926e-05
11.9,3.42337155e-05
12,2.040048108e-05
12.1,1.800823321e-05
12.2,1.517755946e-05
12.3,2.769969344e-05
12.4,1.37718105e-05
12.5,1.243236871e-05
12.6,1.831150672e-05
12.7,5.80236518e-06
12.8,1.057428875e-05
12.9,1.361541472e-05
13,7.873300547e-06
13.1,1.306894253e-05
13.2,1.257310633e-05
13.3,8.421688633e-06
13.4,1.577783329e-05
13.5,9.151177876e-06
13.6,9.39288821e-06
13.7,3.775658445e-06
13.8,1.067851049e-05
