# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 1000000000.0
# sigma_e (cm^2) = 3.9810717055349856e-29
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,3053510696
1.3,1.124605922e+10
1.4,0
1.5,0
1.6,5342519944
1.7,1.46481996e+10
1.8,0
1.9,5.492583767e+10
2,1.28906123e+10
2.1,4.260607121e+10
2.2,2.425060758e+10
2.3,2.193320477e+10
2.4,6.2087788e+10
2.5,1.030355772e+10
2.6,2.83820657e+10
2.7,5.298613334e+10
2.8,4.18766522e+10
2.9,6.398602384e+10
3,5.989125374e+10
3.1,3.489669219e+10
3.2,8.281917009e+10
3.3,8.276674085e+10
3.4,6.860785727e+10
3.5,1.707634842e+10
3.6,3.91039901e+10
3.7,6.086004494e+10
3.8,7.528077279e+10
3.9,7.602847077e+10
4,7.044596072e+10
4.1,7.989878034e+10
4.2,7.731492719e+10
4.3,9.369968018e+10
4.4,2.978091802e+10
4.5,9.883633086e+10
4.6,5.672046668e+10
4.7,7.045707046e+10
4.8,4.983322021e+10
4.9,7.019112425e+10
5,7.788097881e+10
5.1,7.345416564e+10
5.2,7.372849727e+10
5.3,7.416786635e+10
5.4,9.118250209e+10
5.5,5.827988957e+10
5.6,6.518405134e+10
5.7,7.233452603e+10
5.8,1.841638681e+10
5.9,6.078416758e+10
6,7.571201944e+10
6.1,1.850949292e+10
6.2,5.371865762e+10
6.3,4.582146965e+10
6.4,2.458567371e+10
6.5,8.082416187e+10
6.6,5.346002555e+10
6.7,1.60223887e+10
6.8,4.908263481e+10
6.9,4.642526641e+10
7,2.350664559e+10
7.1,4.638994973e+10
7.2,1.114248867e+10
7.3,4.476096342e+10
7.4,2.916879358e+10
7.5,1.907068236e+10
7.6,2.169613342e+10
7.7,1.909594291e+10
7.8,1.774755583e+10
7.9,3.39802441e+10
8,2.272770821e+10
8.1,1.039332561e+10
8.2,1.35900317e+10
8.3,1.534618806e+10
8.4,1.020989746e+10
8.5,1.010342293e+10
8.6,7435569632
8.7,8532076670
8.8,1.044028242e+10
8.9,9343465553
9,5240831566
9.1,7791857684
9.2,8125063984
9.3,7549638023
9.4,6782280679
9.5,6468414532
9.6,3571999887
9.7,7085330144
9.8,6569434422
9.9,5025800074
10,4189705626
10.1,4802420999
10.2,5193593355
10.3,4860603558
10.4,3917943244
10.5,4038498171
10.6,6308167037
10.7,2145476393
10.8,3784974138
10.9,3340408727
11,3059277619
11.1,2798814440
11.2,3602183078
11.3,2111929266
11.4,2922609159
11.5,4206545440
11.6,3076420402
11.7,3942754469
11.8,1941429579
11.9,3480720039
12,2074932863
12.1,1831589537
12.2,1548569542
12.3,2822593740
12.4,1406405949
12.5,1269714089
12.6,1871032303
12.7,595777872.4
12.8,1083518328
12.9,1393761532
13,808285061
13.1,1345142927
13.2,1289635535
13.3,865689903.6
13.4,1623208756
13.5,942638559.9
13.6,967778603.3
13.7,390174959.8
13.8,1103694407
13.9,531342614.3
14,769491981.8
