# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = heavy, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 500000000.0
# sigma_e (cm^2) = 1e-43
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,1.530835252e-05
1.3,5.637161186e-05
1.4,0
1.5,0
1.6,2.676807805e-05
1.7,7.338509093e-05
1.8,0
1.9,0.0002750788739
2,6.454903865e-05
2.1,0.0002133106321
2.2,0.0001213883407
2.3,0.0001097711637
2.4,0.0003106801412
2.5,5.154712374e-05
2.6,0.0001419646775
2.7,0.0002649874133
2.8,0.0002093689734
2.9,0.0003198645761
3,0.000299317309
3.1,0.0001743689617
3.2,0.0004137536041
3.3,0.0004133801234
3.4,0.0003426015868
3.5,8.525449766e-05
3.6,0.0001951703653
3.7,0.0003036986468
3.8,0.0003755714304
3.9,0.0003791846903
4,0.0003512523345
4.1,0.0003982206142
4.2,0.0003852841291
4.3,0.0004668497025
4.4,0.0001483308562
4.5,0.0004922073922
4.6,0.0002823743236
4.7,0.0003506100054
4.8,0.000247950512
4.9,0.0003491161482
5,0.0003872341711
5.1,0.0003651178852
5.2,0.0003663544663
5.3,0.0003684096826
5.4,0.0004528825488
5.5,0.0002892789505
5.6,0.0003234809513
5.7,0.0003588501226
5.8,9.132525294e-05
5.9,0.000301366321
6,0.0003752201699
6.1,9.164617587e-05
6.2,0.0002660472762
6.3,0.0002267635549
6.4,0.0001216410836
6.5,0.0003997117216
6.6,0.00026414355
6.7,7.913162093e-05
6.8,0.0002424615369
6.9,0.0002291830282
7,0.000116038217
7.1,0.0002288102675
7.2,5.491467291e-05
7.3,0.0002205223554
7.4,0.000143612327
7.5,9.382470095e-05
7.6,0.000106729784
7.7,9.381990285e-05
