0.5346711164682683, 2.448764585135855e-31
0.5371693905114376, 5.441095896259897e-31
0.5437196702772541, 7.711287293898635e-32
0.5610133069973856, 2.6628374088974025e-32
0.5934597757850794, 1.0012415541907406e-32
0.602722270530544, 7.707757038863659e-33
0.6545020243391427, 3.51957834716442e-33
0.6855592286352903, 2.6824580453663418e-33
0.7582925154707201, 1.2443574162138886e-33
0.7970338840925618, 9.5720505731633e-34
0.9211912467608709, 4.632958053372232e-34
0.9794024203188453, 3.5288827080070142e-34
1.0398906610458927, 1.694144924722038e-34
1.0589692740494194, 1.2897512468391917e-34
1.0937551879777743, 5.632675672892878e-35
1.1290319609326693, 4.286178036266586e-35
1.159743015718185, 2.053087138881736e-35
1.1810205297966134, 1.5131602138487292e-35
1.2262391803127917, 6.532632681477485e-36
1.2591582752530233, 4.960456451194001e-36
1.2976364230220256, 2.1091476604762887e-36
1.325145080557314, 1.6324953264985617e-36
1.3742153371437447, 8.014562738782161e-37
1.387364649388443, 5.911189879899728e-37
1.4471952051456234, 2.3902270381428696e-37
1.5259803980474747, 9.111802937731478e-38
1.551288834307354, 7.023571298153459e-38
1.5941757133621932, 3.2097143822573704e-38
1.6360434942257214, 2.3338621549306817e-38
1.6903546330304875, 9.96387586896252e-39
1.7779120619660738, 3.65804766488861e-39
1.8144538214294883, 2.7679519195810183e-39
1.8662311171412682, 1.2876382936243608e-39
1.9178248799784454, 9.73373842576833e-40
1.976825876326587, 4.425529531782835e-40
2.0130942046062814, 3.343792607878239e-40
2.272489963985834, 1.575970780457924e-40
2.41446498514433, 1.2143181326985278e-40
2.842122417929522, 5.887139831931132e-41
2.9849509117456616, 4.615505983669881e-41
3.8268799444225032, 2.7447446888797567e-41
4.319989718901257, 2.312802182459628e-41
5.84894316930353, 1.7515904732284873e-41
6.683117002832013, 1.6729946185372702e-41
9.38350555522676, 1.6771514243457334e-41
10.7217772009524, 1.721426383075298e-41
11.530536198379655, 1.7603054646178545e-41
15.054031806477015, 2.0735681236531462e-41
17.201031539347387, 2.214512772150764e-41
23.86034701574337, 2.7481524381507483e-41
27.09857942691993, 3.013924898181208e-41
37.362583132755404, 3.948113233253644e-41
42.691219144462366, 4.3547175260029296e-41
59.218966082464725, 5.792940894422866e-41
67.25593114412402, 6.454880185505633e-41
90.50933716017533, 8.756718149872676e-41
103.41774104846543, 9.827790281951056e-41
141.72730311534758, 1.345206321030575e-40
160.96197502493652, 1.4902026062307585e-40
221.92879849293527, 2.053724097136924e-40
252.04810177796676, 2.2844243193104403e-40
343.32862417169014, 3.0967535314199956e-40
387.56797918050034, 3.460231724710656e-40
531.1367653773806, 4.769050275968057e-40
603.2205572550794, 5.3537018681260725e-40
821.6799989111083, 7.36266247316204e-40
933.1951752131863, 8.27450747766887e-40
1271.1566297445938, 1.1296490822285567e-39
1443.6730057807395, 1.277136656786661e-39
1966.5066442957764, 1.759213723790985e-39
2246.9690011093367, 1.974390775475554e-39
3079.3252055445028, 2.7362437914998483e-39
3497.2391058984003, 3.067498217320696e-39
4763.782318365752, 4.245347477645568e-39
5410.304110062385, 4.7604778152538854e-39
7369.673698611988, 6.594935642213753e-39
8420.733485496057, 7.419981152037153e-39
11401.04370735509, 1.0194182827169441e-38
13027.055802241397, 1.146950456253826e-38
17637.659811383757, 1.583615476098278e-38
20153.13549193917, 1.7729092866222608e-38
27285.839051859188, 2.43274879020769e-38
31177.334028658715, 2.7336986600759637e-38
42211.77983506833, 3.783845978156682e-38
48232.00625646339, 4.2361392491252994e-38
65302.531230861, 5.86344745849521e-38
74615.95097852584, 6.564321079003348e-38
98009.2121126339, 8.678298721241637e-38
