1.0015498111942491, 7.624381168304106e-33
1.0116498016853561, 6.29206643715546e-33
1.0223017229699918, 5.137729228264671e-33
1.0351149616386308, 4.223104203536573e-33
1.0501677575515553, 3.481766495911934e-33
1.0633302611620576, 2.8592886079895117e-33
1.0766577398444501, 2.3441150220979027e-33
1.0901522613492984, 1.9233953249519103e-33
1.1038159193437715, 1.5781860280627032e-33
1.117650833736467, 1.2938356644760344e-33
1.1316591510063057, 1.0598180903439548e-33
1.1458430445355732, 8.696028740273512e-34
1.1602047149471006, 7.129217927043556e-34
1.171093973192451, 5.892872571071057e-34
1.2558088727851975, 2.903285903329881e-34
1.2922916901405648, 2.391869159912898e-34
1.3018844456605456, 5.953868670416375e-35
1.319465521630123, 1.8180712088696147e-34
1.3472510930082733, 1.50507396427709e-34
1.381234861164591, 1.2278008664563353e-34
1.4160758537121867, 9.832133625462777e-35
1.45179569372869, 7.856802279461264e-35
1.4884165497235817, 6.287216262654747e-35
1.525961149396452, 5.031192962145001e-35
1.5644527937423058, 4.0260906520255e-35
1.6039153715126662, 3.228627260725921e-35
1.6487118213774252, 2.5874583660008763e-35
1.6911097588712631, 2.1522915904402404e-35
1.7477057436515384, 1.7561168244678331e-35
1.8203355336820641, 1.3827885192623139e-35
1.9014489632537517, 1.0538220591758432e-35
1.986813554348747, 8.119894718354062e-36
2.081277627903195, 6.424610256376141e-36
2.156040494013871, 5.250074669806453e-36
2.2173194832188763, 4.383934275301809e-36
2.301091084140856, 3.6387152532341816e-36
2.38195119663914, 2.9817270049203377e-36
2.472642551409081, 2.4433612726274966e-36
2.5429200052121628, 2.0349164323420385e-36
2.6397401502553004, 1.6775062382650774e-36
2.747476418432199, 1.3779128971544107e-36
2.854818931375971, 1.1394271261619392e-36
2.9806002728667376, 9.386206504540184e-37
3.113414639142112, 7.693176247360477e-37
3.2505895281076747, 6.34683957119618e-37
3.3775884155794427, 5.251772881151262e-37
3.5332724618567926, 4.356123893926419e-37
3.7401735159176903, 3.691875801481784e-37
3.9710229515968303, 3.2352813597425385e-37
4.118795636263908, 2.781512164483534e-37
4.359757430226616, 2.5006530823954283e-37
4.548205863152637, 2.287554221231754e-37
4.844779012655929, 2.1090175791777613e-37
5.188313197571432, 1.8857190596256894e-37
5.556206746638998, 1.7017513983964086e-37
5.950186936641969, 1.5777821946926269e-37
6.372103522317895, 1.4662349552637755e-37
6.823937421040273, 1.3636260265283509e-37
7.307810013314872, 1.2790105725270356e-37
7.825993102756803, 1.2249073480410386e-37
8.380919582310712, 1.1703796496693755e-37
8.975194856792868, 1.1260742680142968e-37
9.611609075384003, 1.1011497706954833e-37
10.29315023150544, 1.0817749440708212e-37
11.023018191582851, 1.0619210973136408e-37
11.804639718563115, 1.0513195003526934e-37
12.641684560720863, 1.0529435996724391e-37
13.538082681291767, 1.0693232261224978e-37
14.498042709827006, 1.075946200672263e-37
15.526071701898658, 1.0943716558583103e-37
16.626996299928454, 1.1156929786479342e-37
17.805985394491408, 1.1374296985314667e-37
19.06857439249002, 1.1622779824554949e-37
20.420691206138734, 1.2014988965630926e-37
21.86868408477909, 1.2439620484096665e-37
23.419351420196058, 1.290911497880312e-37
25.079973665373767, 1.3375666076448716e-37
26.85834751655036, 1.3859078897541242e-37
28.76282251905765, 1.4382146402085584e-37
30.802340268812955, 1.4901934644843553e-37
32.98647639351428, 1.5632366056622419e-37
35.325485510643816, 1.6462005813129201e-37
37.830349373359134, 1.7362456646502388e-37
40.51282843031847, 1.8298032869394996e-37
43.38551704151706, 1.9269144694651087e-37
46.461902609374896, 2.0323142463552915e-37
49.756428902697934, 2.14347925732542e-37
53.284563870823966, 2.262470385900222e-37
57.06287226634078, 2.395451044423905e-37
61.109093417345925, 2.536247874001806e-37
65.44222451439153, 2.6853202837738584e-37
70.08260980314871, 2.8431546854564977e-37
75.05203610155844, 3.010266080466493e-37
80.3738350899221, 3.1871997403308014e-37
86.07299285419172, 3.382355573774347e-37
92.1762671967696, 3.606121943354334e-37
98.71231326559464, 3.841725774030576e-37
105.71181809135317, 4.099045160258516e-37
113.2076446644708, 4.3668538359056555e-37
121.23498622833124, 4.659346380896379e-37
129.83153151314087, 4.963762003282559e-37
139.03764168621305, 5.2921494181202525e-37
148.89653984946713, 5.629212730245449e-37
159.45451397383985, 5.9923672153032525e-37
170.76113422339165, 6.359286615867996e-37
182.86948568946207, 6.769539979346734e-37
195.83641762756247, 7.200700059443951e-37
209.72281036719195, 7.65341194924233e-37
224.59386114772806, 8.147152550024554e-37
240.51939022239958, 8.72646121478004e-37
257.57416866752146, 9.375863057544309e-37
275.8382694360676, 1.0058053910683869e-36
295.39744330378784, 1.0806549616269275e-36
316.34352147296715, 1.1601788657703616e-36
338.77484672405217, 1.2445938583291017e-36
362.7967351394368, 1.3372134810145365e-36
388.52197056721485, 1.4289843652542283e-36
416.07133414642175, 1.5199980848363927e-36
445.5741713799284, 1.621807791531698e-36
477.1689994173977, 1.7251026652501903e-36
511.00415739954326, 1.8335607986586717e-36
547.23850291708, 1.9593952283807518e-36
586.0421578542614, 2.0874111493248578e-36
627.5973071187929, 2.22894593867548e-36
672.0990540081752, 2.3911247719386026e-36
719.7563362284853, 2.565103789989573e-36
770.792906866301, 2.749618564939797e-36
825.4483849195311, 2.951959192571845e-36
883.9793803194009, 3.164301511118672e-36
946.6606987256331, 3.3919181804625786e-36
993.9888876405328, 3.488831289138944e-36
