# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 380000000.0
# sigma_e (cm^2) = 1e-41
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,0.001063879137
1.3,0.004898688916
1.4,0
1.5,0
1.6,0.001964586986
1.7,0.006588513376
1.8,0
1.9,0.02101743501
2,0.004200888795
2.1,0.0128939285
2.2,0.007484442852
2.3,0.005411348788
2.4,0.01587656485
2.5,0.002579738347
2.6,0.006020468117
2.7,0.01030292308
2.8,0.01056790782
2.9,0.01202874237
3,0.01331526472
3.1,0.006871004657
3.2,0.01293581868
3.3,0.01496618079
3.4,0.01003107333
3.5,0.00243704635
3.6,0.005935238159
3.7,0.008133775281
3.8,0.009647713611
3.9,0.01008022084
4,0.008203491367
4.1,0.009281269483
4.2,0.009102083122
4.3,0.009754104983
4.4,0.002891383596
4.5,0.008850632144
4.6,0.005292942922
4.7,0.006472494042
4.8,0.004005265051
4.9,0.005654341368
5,0.006066191066
5.1,0.005428306489
5.2,0.005390008948
5.3,0.0053262394
5.4,0.005665303989
5.5,0.003893430616
5.6,0.003938882041
5.7,0.004162204117
5.8,0.001015854998
5.9,0.003074759989
6,0.003894305362
6.1,0.001034997685
6.2,0.00248945156
6.3,0.002201967548
6.4,0.001094467164
6.5,0.003450158829
6.6,0.002357107734
6.7,0.0006621241725
6.8,0.001875753499
6.9,0.001777316277
7,0.000838104097
7.1,0.001632873975
7.2,0.0003854402871
7.3,0.001469574171
7.4,0.0009324870977
7.5,0.0006097938365
7.6,0.0006420276935
7.7,0.0005687929497
7.8,0.0004854886051
7.9,0.0008863394751
8,0.0005922200287
8.1,0.0002558987515
8.2,0.0003128046048
8.3,0.0003383846445
8.4,0.0002184048955
8.5,0.0002033597045
8.6,0.0001449020072
8.7,0.0001532281649
8.8,0.0001882024671
8.9,0.0001591123388
9,8.671080994e-05
9.1,0.0001237358835
9.2,0.0001224513475
9.3,0.0001088717122
9.4,9.959509717e-05
9.5,8.793261761e-05
9.6,4.236100324e-05
9.7,9.049231884e-05
9.8,8.003482879e-05
9.9,5.734306208e-05
10,4.607207176e-05
10.1,4.854545201e-05
10.2,5.131629759e-05
10.3,4.606371597e-05
10.4,3.539832468e-05
10.5,3.660253464e-05
10.6,5.308543507e-05
10.7,1.734473e-05
10.8,3.016875306e-05
10.9,2.520675362e-05
11,2.280554412e-05
11.1,2.074322425e-05
11.2,2.461041746e-05
11.3,1.464481559e-05
11.4,1.890180735e-05
11.5,2.626696544e-05
11.6,1.910731492e-05
11.7,2.331592974e-05
11.8,1.136986615e-05
11.9,1.945338446e-05
12,1.118311609e-05
12.1,9.408101394e-06
12.2,8.046209311e-06
12.3,1.3690123e-05
12.4,6.81614697e-06
12.5,6.028719358e-06
12.6,8.413770622e-06
12.7,2.825438195e-06
12.8,4.771244427e-06
12.9,5.778242975e-06
13,3.34123153e-06
13.1,5.575370875e-06
13.2,4.845392173e-06
13.3,3.348535336e-06
13.4,6.022859322e-06
13.5,3.363252213e-06
13.6,3.363005476e-06
13.7,1.367773125e-06
13.8,3.697330155e-06
13.9,1.760335199e-06
14,2.420681931e-06
14.1,3.941915174e-06
14.2,2.228697117e-06
14.3,1.550660992e-06
14.4,1.613484695e-06
14.5,2.349522292e-06
14.6,8.502423375e-07
14.7,1.688578102e-06
14.8,1.049250632e-06
14.9,1.258028174e-06
15,1.46702521e-06
15.1,1.005773352e-06
15.2,5.926025616e-07
15.3,1.023772841e-06
15.4,9.597857799e-07
15.5,8.490961788e-07
15.6,1.352215006e-06
15.7,4.063794583e-07
15.8,8.744354259e-07
15.9,1.003792365e-06
16,5.542173048e-07
16.1,5.613980389e-07
16.2,6.911977208e-07
16.3,6.102131385e-07
16.4,4.843365482e-07
16.5,4.024695958e-07
16.6,5.546501471e-07
16.7,3.510204418e-07
16.8,4.144840076e-07
16.9,2.500755653e-07
17,3.083491747e-07
17.1,4.104773478e-07
17.2,2.296350319e-07
17.3,2.134360028e-07
17.4,2.421588894e-07
17.5,2.674538374e-07
17.6,2.242908161e-07
17.7,2.070970742e-07
17.8,1.640829429e-07
17.9,1.932858879e-07
18,9.909537066e-08
18.1,2.159246709e-07
18.2,1.008335129e-07
18.3,1.316184725e-07
18.4,9.787799008e-08
18.5,1.058707751e-07
18.6,8.848009391e-08
18.7,6.171160384e-08
18.8,5.494642322e-08
18.9,1.30203745e-07
19,5.771987517e-08
19.1,2.241952577e-08
19.2,4.152258156e-08
19.3,4.455820394e-08
19.4,6.740455854e-08
19.5,7.581460627e-08
19.6,3.591873449e-08
19.7,2.495961123e-08
19.8,5.625344427e-08
19.9,4.513394889e-08
20,2.97341231e-08
20.1,3.836923372e-08
20.2,4.475663442e-08
20.3,4.07185357e-08
20.4,2.368745028e-08
20.5,2.224413027e-08
20.6,2.852741804e-08
20.7,2.983712234e-08
20.8,3.900562125e-08
20.9,1.981826077e-08
21,3.454429543e-08
21.1,2.313791454e-08
21.2,2.684467871e-08
21.3,2.511752661e-08
21.4,1.689053801e-08
21.5,1.165125044e-08
21.6,2.647065993e-08
21.7,1.960610747e-08
21.8,1.610028164e-08
21.9,2.32563145e-08
22,1.316952104e-08
22.1,1.741751263e-08
22.2,2.305143715e-08
22.3,7.231937282e-09
22.4,1.049759487e-08
22.5,1.310267828e-08
22.6,8.009104139e-09
22.7,1.300806848e-08
22.8,1.369924485e-08
22.9,1.248809941e-08
23,1.094523212e-08
23.1,1.058386214e-08
23.2,8.848168908e-09
23.3,4.743663266e-09
23.4,6.444413494e-09
23.5,6.614056192e-09
23.6,5.414237815e-09
23.7,4.174933994e-09
23.8,3.849193899e-09
23.9,4.601190309e-09
24,4.057300751e-09
24.1,3.53124736e-09
24.2,2.973442146e-09
24.3,1.765591151e-09
24.4,2.256244377e-09
24.5,2.758871956e-09
24.6,2.138274267e-09
24.7,2.491465765e-09
24.8,2.294930356e-09
24.9,2.277295287e-09
25,1.626900498e-09
25.1,2.151048206e-09
25.2,1.591742495e-09
25.3,6.141644474e-10
25.4,1.353707552e-09
25.5,1.364255192e-09
25.6,1.023598133e-09
25.7,1.003375646e-09
25.8,7.075832916e-10
25.9,8.415090994e-10
26,8.850086002e-10
26.1,8.816764655e-10
26.2,7.416005354e-10
26.3,8.317119688e-10
26.4,6.716440464e-10
26.5,3.208634774e-10
26.6,8.37744032e-10
26.7,6.689691728e-10
26.8,6.111193318e-10
26.9,8.177456941e-10
27,2.291704288e-10
27.1,3.695642939e-10
27.2,6.061645955e-10
27.3,3.29260612e-10
27.4,3.433316548e-10
27.5,3.547544026e-10
27.6,2.885022071e-10
27.7,2.590112313e-10
27.8,3.326541945e-10
27.9,2.194503417e-10
28,2.055822273e-10
28.1,1.472068615e-10
28.2,2.098334921e-10
28.3,1.897074075e-10
28.4,1.481192414e-10
28.5,8.44481662e-11
28.6,1.561783752e-10
28.7,1.974363383e-10
28.8,1.144758342e-10
28.9,1.258177811e-10
29,6.623591382e-11
29.1,9.490638149e-11
29.2,7.989505872e-11
29.3,7.91079575e-11
29.4,5.862537406e-11
29.5,6.745673364e-11
29.6,6.920014929e-11
29.7,7.886809041e-11
29.8,3.539911638e-11
29.9,4.040502957e-11
30,4.098892893e-11
30.1,4.887017465e-11
30.2,4.346253279e-11
30.3,1.749049649e-11
30.4,2.248075593e-11
30.5,2.257444043e-11
30.6,2.805465659e-11
30.7,2.374388479e-11
30.8,1.737505337e-11
30.9,1.160953551e-11
31,2.176259093e-11
31.1,1.577290024e-11
31.2,1.166445014e-11
31.3,1.529743996e-11
31.4,7.716575977e-12
31.5,1.256865258e-11
31.6,1.119569681e-11
31.7,6.605439256e-12
31.8,5.893548907e-12
31.9,7.855274852e-12
32,5.57515599e-12
