# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 36000000.0
# sigma_e (cm^2) = 1e-34
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,107539.4926
1.3,493850.5032
1.4,0
1.5,0
1.6,194912.274
1.7,642270.4641
1.8,0
1.9,2037597.05
2,407884.2383
2.1,1244490.99
2.2,709904.3649
2.3,514001.9197
2.4,1477032.209
2.5,239958.4709
2.6,553344.1984
2.7,952015.8933
2.8,939915.5344
2.9,1090430.309
3,1184636.533
3.1,608954.1296
3.2,1140057.865
3.3,1310717.35
3.4,879397.2455
3.5,212187.605
3.6,505084.1605
3.7,690842.8915
3.8,812643.121
3.9,843343.6815
4,665067.992
4.1,746119.4979
4.2,733889.266
4.3,787204.7903
4.4,228209.6684
4.5,696965.6916
4.6,416931.7666
4.7,496100.2993
4.8,306186.9814
4.9,426273.311
5,451976.3289
5.1,398644.1007
5.2,394427.3685
5.3,383564.9952
5.4,409157.8771
5.5,272293.6189
5.6,272682.3062
5.7,284573.3338
5.8,67814.94227
5.9,206979.4458
6,256878.3456
6.1,65581.22214
6.2,160359.2206
6.3,137493.5817
6.4,66937.03618
6.5,210437.0934
6.6,137887.527
6.7,38125.61512
6.8,108884.3214
6.9,100848.9563
7,47681.31828
7.1,88101.04248
7.2,20077.38603
7.3,75693.90617
7.4,47019.2147
7.5,30048.42628
7.6,30551.56696
7.7,25532.80063
7.8,21460.81473
7.9,39162.62227
8,24699.2126
8.1,10478.66724
8.2,12992.48026
8.3,13378.06188
8.4,8424.002095
8.5,7761.60688
8.6,5584.262104
8.7,5741.4965
8.8,6873.86368
8.9,5829.542908
9,2973.485406
9.1,4150.925398
9.2,4053.431534
9.3,3559.860157
9.4,2931.294661
9.5,2662.654698
9.6,1420.216001
9.7,2619.572287
9.8,2282.440063
9.9,1689.802082
10,1311.637684
10.1,1455.321062
10.2,1502.979047
10.3,1338.312149
10.4,1030.63469
10.5,1009.305668
10.6,1484.18733
10.7,495.5280133
10.8,817.6261707
10.9,685.2779154
11,590.0549077
11.1,518.5377751
11.2,634.9282459
11.3,354.6872543
11.4,470.2118904
11.5,643.0064056
11.6,448.8437408
11.7,543.8873556
11.8,257.1766074
11.9,440.337521
12,244.3851279
12.1,207.4014558
12.2,167.4472517
12.3,289.0068705
12.4,137.6166659
12.5,118.0688989
12.6,163.2435447
12.7,46.85331855
12.8,86.37283142
12.9,106.1689711
13,57.26721887
13.1,88.04642309
13.2,83.60569775
13.3,51.60305034
13.4,93.94694744
13.5,51.32033071
13.6,49.60901315
13.7,18.48366772
13.8,50.83051401
13.9,22.92621611
14,32.31356348
14.1,51.24822516
14.2,26.30870134
14.3,19.30094323
14.4,18.34838822
14.5,26.30274761
14.6,9.006609903
14.7,18.24702642
14.8,10.79782546
14.9,12.35574856
15,14.59173924
15.1,9.166120784
15.2,5.336244869
15.3,8.81123145
15.4,8.200289468
15.5,6.932891126
15.6,11.05551218
15.7,3.127183175
15.8,6.392147098
15.9,7.311048071
16,3.861162596
16.1,3.680539988
16.2,4.54473709
16.3,3.645065481
16.4,3.043855874
16.5,2.369549699
16.6,3.147681494
16.7,2.075524143
16.8,2.355680769
16.9,1.361454364
17,1.666584721
17.1,2.210010115
17.2,1.1400355
17.3,1.023747863
17.4,1.169114708
17.5,1.229953923
17.6,0.9978759975
17.7,0.9261077573
17.8,0.6610995779
17.9,0.7868432461
18,0.3810697122
18.1,0.8287227771
18.2,0.3657650383
18.3,0.4415822416
18.4,0.335740843
18.5,0.3493461314
18.6,0.2553282067
18.7,0.181519641
18.8,0.1517629066
18.9,0.3315016416
19,0.1407938902
19.1,0.05022178867
19.2,0.07969757265
19.3,0.09448882708
19.4,0.1281581392
19.5,0.1326568732
19.6,0.05867481784
19.7,0.03942396715
19.8,0.08272251297
19.9,0.06287253564
20,0.03842432096
20.1,0.04718880202
20.2,0.05076261712
20.3,0.04304036061
20.4,0.02320655791
20.5,0.02305109176
20.6,0.02272917129
20.7,0.02534058834
20.8,0.02969479693
20.9,0.01488194813
21,0.02278733706
21.1,0.01432319003
21.2,0.01449775578
21.3,0.01303397419
21.4,0.007602403838
21.5,0.004366715912
21.6,0.01052570781
21.7,0.00674124114
21.8,0.00533113941
21.9,0.007184150498
22,0.003321333816
22.1,0.004138414536
22.2,0.004844269042
22.3,0.001404058609
22.4,0.001773691048
22.5,0.002106820176
22.6,0.0009773267898
22.7,0.001677090389
22.8,0.001515297845
22.9,0.001171264183
23,0.0008724035383
23.1,0.0008321777298
23.2,0.0005654879921
23.3,0.0002414925549
23.4,0.0003217825202
23.5,0.0002594554244
23.6,0.0001915685593
23.7,0.0001256806485
23.8,9.774121691e-05
