# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 78000000.0
# sigma_e (cm^2) = 3.9810717055349854e-43
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,0.0002029304227
1.3,0.0009333062303
1.4,0
1.5,0
1.6,0.0003719500425
1.7,0.001238693417
1.8,0
1.9,0.003943035132
2,0.0007886558127
2.1,0.002415031336
2.2,0.001392271811
2.3,0.001007310512
2.4,0.002931601592
2.5,0.0004762854536
2.6,0.001105651697
2.7,0.001897524134
2.8,0.001915125007
2.9,0.002199053395
3,0.002416143112
3.1,0.001245289895
3.2,0.002339691909
3.3,0.002700158809
3.4,0.001810172508
3.5,0.0004387324084
3.6,0.00105930482
3.7,0.001450695905
3.8,0.001714814647
3.9,0.001785183965
4,0.00143788799
4.1,0.001598765929
4.2,0.001591851782
4.3,0.001704203628
4.4,0.0004994229131
4.5,0.001534761329
4.6,0.0009176832386
4.7,0.001108130215
4.8,0.00068605478
4.9,0.0009641002424
5,0.001030324649
5.1,0.000916202768
5.2,0.0009079267225
5.3,0.0008941850606
5.4,0.000948717309
5.5,0.0006462095282
5.6,0.0006503391321
5.7,0.0006845182632
5.8,0.0001651152739
5.9,0.0005023742142
6,0.0006328367398
6.1,0.0001656775244
6.2,0.0004012303888
6.3,0.000350624706
6.4,0.0001729752453
6.5,0.0005422646582
6.6,0.0003676397015
6.7,0.0001021596622
6.8,0.0002912196115
6.9,0.0002729140346
7,0.0001289166801
7.1,0.0002470855823
7.2,5.750974655e-05
7.3,0.000218472741
7.4,0.0001374690727
7.5,8.933869141e-05
7.6,9.3103928e-05
7.7,8.130520921e-05
7.8,6.852336405e-05
7.9,0.0001243781457
8,8.143072456e-05
8.1,3.501864348e-05
8.2,4.331232847e-05
8.3,4.559246218e-05
8.4,2.925093379e-05
8.5,2.71568e-05
8.6,1.962413139e-05
8.7,2.02173761e-05
8.8,2.468638455e-05
8.9,2.093295026e-05
9,1.109249313e-05
9.1,1.583960321e-05
9.2,1.543505643e-05
9.3,1.362194519e-05
9.4,1.21284811e-05
9.5,1.085712261e-05
9.6,5.366685755e-06
9.7,1.075699137e-05
9.8,9.52626183e-06
9.9,6.882814607e-06
10,5.530447389e-06
10.1,5.847028185e-06
10.2,6.129373795e-06
10.3,5.502506546e-06
10.4,4.300408355e-06
10.5,4.338981432e-06
10.6,6.34853344e-06
10.7,2.083258756e-06
10.8,3.53036695e-06
10.9,2.975814522e-06
11,2.615746924e-06
11.1,2.38266632e-06
11.2,2.864092128e-06
11.3,1.651724227e-06
11.4,2.182020698e-06
11.5,3.009973147e-06
11.6,2.158115508e-06
11.7,2.622773017e-06
11.8,1.255435253e-06
11.9,2.161615969e-06
12,1.22793897e-06
12.1,1.050010653e-06
12.2,8.763183911e-07
12.3,1.511458696e-06
12.4,7.324488506e-07
12.5,6.48217181e-07
12.6,8.98147234e-07
12.7,2.850138946e-07
12.8,4.98655231e-07
12.9,6.080300222e-07
13,3.441312428e-07
13.1,5.640519974e-07
13.2,5.012930655e-07
13.3,3.401372725e-07
13.4,6.043104605e-07
13.5,3.356008945e-07
13.6,3.325371252e-07
13.7,1.310176586e-07
13.8,3.574775771e-07
13.9,1.667949019e-07
14,2.306689533e-07
14.1,3.735289933e-07
14.2,2.054928124e-07
14.3,1.455552742e-07
14.4,1.490984309e-07
14.5,2.12844448e-07
14.6,7.572570857e-08
14.7,1.528063765e-07
14.8,9.319421395e-08
14.9,1.107680529e-07
15,1.298377839e-07
15.1,8.531295934e-08
15.2,5.01285478e-08
15.3,8.655565884e-08
15.4,7.981451284e-08
15.5,6.873588481e-08
15.6,1.125614645e-07
15.7,3.292748839e-08
15.8,6.991752895e-08
15.9,8.041385907e-08
16,4.330564811e-08
16.1,4.387642885e-08
16.2,5.320618803e-08
16.3,4.607129615e-08
16.4,3.664913413e-08
16.5,3.029160877e-08
16.6,4.071643841e-08
16.7,2.558464711e-08
16.8,3.04497518e-08
16.9,1.788303108e-08
17,2.219987742e-08
17.1,2.909418386e-08
17.2,1.584533094e-08
17.3,1.473096346e-08
17.4,1.664626003e-08
17.5,1.780476011e-08
17.6,1.519803829e-08
17.7,1.429677364e-08
17.8,1.079591692e-08
17.9,1.27792901e-08
18,6.862194906e-09
18.1,1.452577723e-08
18.2,6.749173374e-09
18.3,8.609568625e-09
18.4,6.497588052e-09
18.5,7.007314889e-09
18.6,5.714314011e-09
18.7,3.971920124e-09
18.8,3.460906314e-09
18.9,8.25294928e-09
19,3.632899018e-09
19.1,1.36118652e-09
19.2,2.452002402e-09
19.3,2.712430929e-09
19.4,4.034225487e-09
19.5,4.470879852e-09
19.6,2.044768303e-09
19.7,1.450939744e-09
19.8,3.186552773e-09
19.9,2.590966235e-09
20,1.664988678e-09
20.1,2.123063313e-09
20.2,2.441764177e-09
20.3,2.190446926e-09
20.4,1.236324062e-09
20.5,1.205722216e-09
20.6,1.437730222e-09
20.7,1.555602906e-09
20.8,1.961879453e-09
20.9,1.001320603e-09
21,1.682779898e-09
21.1,1.111159316e-09
21.2,1.258181377e-09
21.3,1.173365185e-09
21.4,7.639747336e-10
21.5,4.97509208e-10
21.6,1.16659235e-09
21.7,8.367672871e-10
21.8,6.869731065e-10
21.9,9.752846504e-10
22,5.17460725e-10
22.1,6.911296259e-10
22.2,8.960278907e-10
22.3,2.698650614e-10
22.4,3.780764478e-10
22.5,4.90712121e-10
22.6,2.699672054e-10
22.7,4.564735013e-10
22.8,4.674689967e-10
22.9,4.133268735e-10
23,3.553687471e-10
23.1,3.536195112e-10
23.2,2.78338984e-10
23.3,1.440192024e-10
23.4,1.976413987e-10
23.5,1.915576598e-10
23.6,1.542658763e-10
23.7,1.156288212e-10
23.8,1.078593868e-10
23.9,1.243408721e-10
24,1.078522785e-10
24.1,9.075506333e-11
24.2,7.450553809e-11
24.3,4.24421493e-11
24.4,5.480082689e-11
24.5,6.49724903e-11
24.6,4.965736173e-11
24.7,5.527036613e-11
24.8,5.164103164e-11
24.9,4.819980484e-11
25,3.260727258e-11
25.1,4.493985638e-11
25.2,3.192862949e-11
25.3,1.156381476e-11
25.4,2.579428865e-11
25.5,2.428861506e-11
25.6,1.806458802e-11
25.7,1.730556799e-11
25.8,1.176167201e-11
25.9,1.387985677e-11
26,1.371109146e-11
26.1,1.355842726e-11
26.2,1.111617758e-11
26.3,1.239639987e-11
26.4,9.354113367e-12
26.5,4.331654634e-12
26.6,1.129812307e-11
26.7,8.737593285e-12
26.8,7.53257893e-12
26.9,1.022122523e-11
27,2.71589473e-12
27.1,4.222870745e-12
27.2,7.08353232e-12
27.3,3.600736355e-12
27.4,3.722233526e-12
27.5,3.662291922e-12
27.6,2.902019226e-12
27.7,2.575216438e-12
27.8,3.089386052e-12
27.9,1.934365189e-12
28,1.78004808e-12
28.1,1.267512015e-12
28.2,1.773886891e-12
28.3,1.486673367e-12
28.4,1.1724845e-12
28.5,6.133048257e-13
28.6,1.083086461e-12
28.7,1.274382056e-12
28.8,7.556557125e-13
28.9,7.782814049e-13
29,3.58602259e-13
29.1,5.420472214e-13
29.2,4.290324863e-13
29.3,4.502873166e-13
29.4,3.319281538e-13
29.5,2.898013907e-13
29.6,3.125741025e-13
29.7,3.28722845e-13
29.8,1.405639932e-13
29.9,1.733396004e-13
30,1.40572648e-13
30.1,1.784135267e-13
30.2,1.67935021e-13
30.3,5.80120957e-14
30.4,7.226691461e-14
30.5,7.245938737e-14
30.6,7.230026593e-14
30.7,6.279147041e-14
30.8,3.927629155e-14
30.9,2.266645259e-14
31,4.760188908e-14
31.1,3.215912926e-14
31.2,2.465099752e-14
31.3,2.520280214e-14
31.4,1.611162132e-14
31.5,2.014562632e-14
31.6,1.5735274e-14
31.7,9.021906556e-15
31.8,8.015994729e-15
31.9,9.294500565e-15
32,6.440951124e-15
32.1,6.755767567e-15
32.2,8.819637154e-15
32.3,5.304871433e-15
32.4,3.531167064e-15
32.5,3.452539267e-15
32.6,2.538937157e-15
32.7,2.784524495e-15
32.8,1.666732386e-15
32.9,1.229893412e-15
33,1.246097734e-15
33.1,9.25178266e-16
33.2,1.04652146e-15
33.3,1.121639694e-15
33.4,5.781919338e-16
33.5,5.950749789e-16
33.6,6.675445409e-16
33.7,2.460150936e-16
33.8,2.441846029e-16
33.9,1.149832303e-16
34,2.150875191e-16
34.1,1.871741665e-16
34.2,1.113651726e-16
34.3,9.56363395e-17
34.4,1.03944564e-16
34.5,7.431569388e-17
34.6,7.153114374e-17
34.7,3.605377204e-17
34.8,3.482754611e-17
34.9,3.98077539e-17
35,2.098872651e-17
35.1,1.15841973e-17
35.2,5.503510371e-18
35.3,1.63278831e-17
35.4,9.17009383e-18
35.5,9.526903626e-18
35.6,8.079760612e-18
35.7,5.361955964e-18
35.8,4.65503544e-18
35.9,4.616654402e-18
36,1.289103686e-18
36.1,3.045138721e-18
36.2,3.525493833e-19
36.3,8.664240703e-19
36.4,6.592293821e-19
36.5,2.044741457e-19
36.6,4.88055179e-19
36.7,2.966966993e-19
36.8,2.874433122e-19
36.9,3.146026844e-19
37,1.588816131e-19
37.1,6.621960657e-20
37.2,7.400611968e-20
37.3,3.117444642e-20
37.4,1.669561503e-20
37.5,1.76001245e-20
37.6,6.037489841e-21
37.7,7.403026965e-21
37.8,3.198525858e-21
37.9,4.322217396e-21
38,3.410689023e-21
38.1,1.71230181e-22
38.2,6.833266118e-22
38.3,2.053121362e-23
38.4,0
38.5,0
38.6,0
38.7,0
38.8,0
38.9,0
39,0
39.1,0
39.2,0
39.3,0
39.4,0
39.5,0
39.6,0
39.7,0
39.8,0
39.9,0
40,0
40.1,0
40.2,0
40.3,0
40.4,0
40.5,0
40.6,0
40.7,0
40.8,0
40.9,0
41,0
41.1,0
41.2,0
41.3,0
41.4,0
41.5,0
41.6,0
41.7,0
41.8,0
41.9,0
42,0
42.1,0
42.2,0
42.3,0
42.4,0
42.5,0
42.6,0
42.7,0
42.8,0
42.9,0
43,0
43.1,0
43.2,0
43.3,0
43.4,0
43.5,0
43.6,0
43.7,0
43.8,0
43.9,0
44,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,0
48,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51,0
51.1,0
