# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 78000000.0
# sigma_e (cm^2) = 1e-37
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,50.97381753
1.3,234.4359256
1.4,0
1.5,0
1.6,93.42962649
1.7,311.1457187
1.8,0
1.9,990.4456446
2,198.1013835
2.1,606.6284444
2.2,349.722867
2.3,253.0249608
2.4,736.3850263
2.5,119.6374968
2.6,277.7271496
2.7,476.6365126
2.8,481.0576519
2.9,552.3772385
3,606.90771
3.1,312.802679
3.2,587.704036
3.3,678.2492276
3.4,454.6947762
3.5,110.2045984
3.6,266.0853403
3.7,364.398336
3.8,430.7419645
3.9,448.4179379
4,361.1811332
4.1,401.5918444
4.2,399.8550892
4.3,428.0765969
4.4,125.4493639
4.5,385.5146158
4.6,230.5116075
4.7,278.3497251
4.8,172.3291693
4.9,242.1710318
5,258.8058505
5.1,230.1397301
5.2,228.0608815
5.3,224.6091321
5.4,238.3070136
5.5,162.3204946
5.6,163.3578042
5.7,171.9432138
5.8,41.47508162
5.9,126.1906972
6,158.961402
6.1,41.61631256
6.2,100.7845169
6.3,88.07294415
6.4,43.44941716
6.5,136.2107237
6.6,92.3469178
6.7,25.66134693
6.8,73.15105907
6.9,68.55290605
7,32.38240597
7.1,62.06509216
7.2,14.4457952
7.3,54.87787137
7.4,34.53066984
7.5,22.44086468
7.6,23.38664935
7.7,20.42294518
7.8,17.21229084
7.9,31.24237766
8,20.45447321
8.1,8.79628554
8.2,10.87956502
8.3,11.45230871
8.4,7.34750237
8.5,6.821479744
8.6,4.929358936
8.7,5.078375271
8.8,6.200939441
8.9,5.258119372
9,2.786308298
9.1,3.978728437
9.2,3.877110882
9.3,3.42167793
9.4,3.04653671
9.5,2.727185897
9.6,1.348050513
9.7,2.702034066
9.8,2.392888783
9.9,1.728884862
10,1.389185576
10.1,1.468707076
10.2,1.539629087
10.3,1.382167153
10.4,1.08021374
10.5,1.089902859
10.6,1.594679501
10.7,0.5232909402
10.8,0.8867880841
10.9,0.7474908121
11,0.6570459206
11.1,0.5984987199
11.2,0.7194274156
11.3,0.4148943674
11.4,0.5480988184
11.5,0.7560710706
11.6,0.5420941062
11.7,0.6588107954
11.8,0.3153510778
11.9,0.5429733823
12,0.3084443237
12.1,0.2637507512
12.2,0.2201212276
12.3,0.3796612591
12.4,0.183982833
12.5,0.1628247942
12.6,0.2256043851
12.7,0.07159225346
12.8,0.1252565309
12.9,0.1527302363
13,0.08644185993
13.1,0.1416834559
13.2,0.1259191249
13.3,0.08543861997
13.4,0.1517959246
13.5,0.08429913333
13.6,0.08352954926
13.7,0.03291014789
13.8,0.08979430754
13.9,0.04189698508
14,0.05794142139
14.1,0.093826241
14.2,0.05161746071
14.3,0.03656183183
14.4,0.03745183256
14.5,0.05346410809
14.6,0.01902143799
14.7,0.03838322637
14.8,0.02340932815
14.9,0.02782367691
15,0.03261377678
15.1,0.0214296465
15.2,0.0125917219
15.3,0.0217417985
15.4,0.02004849918
15.5,0.01726567364
15.6,0.02827416155
15.7,0.008271011131
15.8,0.01756248923
15.9,0.02019904815
16,0.01087788699
16.1,0.01102126063
16.2,0.01336479018
16.3,0.01157258637
16.4,0.009205846275
16.5,0.007608908106
16.6,0.01022750692
16.7,0.006426572794
16.8,0.00764863184
16.9,0.004492014311
17,0.005576357086
17.1,0.007308128568
17.2,0.00398016718
17.3,0.003700250723
17.4,0.00418135147
17.5,0.004472353533
17.6,0.003817574616
17.7,0.003591187172
17.8,0.002711811723
17.9,0.00321001254
18,0.001723705427
18.1,0.003648710272
18.2,0.001695315702
18.3,0.002162625861
18.4,0.001632120326
18.5,0.001760157919
18.6,0.001435370783
18.7,0.0009977012266
18.8,0.000869340361
18.9,0.002073047132
19,0.000912542975
19.1,0.0003419145951
19.2,0.0006159151563
19.3,0.0006813318447
19.4,0.001013351626
19.5,0.001123034244
19.6,0.0005136225757
19.7,0.0003644595856
19.8,0.0008004258675
19.9,0.000650821293
20,0.000418226247
20.1,0.000533289393
20.2,0.0006133434305
20.3,0.0005502153912
20.4,0.0003105505637
20.5,0.0003028637274
20.6,0.0003611415037
20.7,0.0003907497832
20.8,0.0004928018378
20.9,0.0002515203637
21,0.0004226951993
21.1,0.000279110601
21.2,0.000316040873
21.3,0.0002947360088
21.4,0.0001919017767
21.5,0.0001249686629
21.6,0.0002930347496
21.7,0.0002101864395
21.8,0.0001725598425
21.9,0.000244980428
22,0.0001299802574
22.1,0.000173603913
22.2,0.0002250720301
22.3,6.77870386e-05
22.4,9.496850993e-05
22.5,0.0001232613119
22.6,6.781269603e-05
22.7,0.0001146609594
22.8,0.000117422903
22.9,0.0001038230165
23,8.926459339e-05
23.1,8.88252052e-05
23.2,6.991559172e-05
23.3,3.617598804e-05
23.4,4.964527478e-05
23.5,4.811710864e-05
23.6,3.874983615e-05
23.7,2.904464669e-05
23.8,2.709305301e-05
23.9,3.123301494e-05
24,2.709126749e-05
24.1,2.279664122e-05
24.2,1.871494502e-05
24.3,1.066098589e-05
24.4,1.376534535e-05
24.5,1.632035168e-05
24.6,1.247336532e-05
24.7,1.388328828e-05
24.8,1.297164067e-05
24.9,1.210724358e-05
25,8.190576556e-06
25.1,1.128838155e-05
25.2,8.02010912e-06
25.3,2.90469894e-06
25.4,6.479232367e-06
25.5,6.10102426e-06
25.6,4.537619354e-06
