# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 46000000.0
# sigma_e (cm^2) = 2.5118864315095717e-35
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,21375.80472
1.3,98219.47366
1.4,0
1.5,0
1.6,38920.14119
1.7,128805.0063
1.8,0
1.9,409204.8504
2,81888.57339
2.1,250225.1987
2.2,143360.3627
2.3,103771.3171
2.4,299768.9548
2.5,48699.94961
2.6,112480.7452
2.7,193555.2321
2.8,192715.9686
2.9,222779.2105
3,243165.0332
3.1,125136.786
3.2,234633.0197
3.3,270175.1656
3.4,181212.4094
3.5,43806.04823
3.6,104899.9386
3.7,143558.2517
3.8,169181.0966
3.9,175750.6481
4,139925.9468
4.1,156302.1161
4.2,154607.5379
4.3,165630.4129
4.4,48088.14494
4.5,147756.2017
4.6,88386.80664
4.7,105633.2329
4.8,65369.80825
4.9,91392.44856
5,97242.41858
5.1,85969.47972
5.2,85247.04915
5.3,83326.86529
5.4,88597.84012
5.5,59626.9657
5.6,59791.04891
5.7,62559.45029
5.8,14979.96564
5.9,45788.41547
6,57054.5311
6.1,14756.49134
6.2,35935.9839
6.3,31031.56759
6.4,15184.4444
6.5,47638.81669
6.6,31776.48016
6.7,8786.038498
6.8,25091.08456
6.9,23395.39593
7,11049.09922
7.1,20721.53426
7.2,4768.172553
7.3,18018.71226
7.4,11252.11735
7.5,7274.769222
7.6,7468.399502
7.7,6389.165864
7.8,5316.376979
7.9,9689.221978
8,6253.87397
8.1,2663.901179
8.2,3280.075679
8.3,3426.110074
8.4,2184.778584
8.5,2016.10545
8.6,1451.093701
8.7,1486.421134
8.8,1801.962257
8.9,1532.003105
9,788.8317361
9.1,1122.636693
9.2,1090.650305
9.3,954.391435
9.4,803.7906937
9.5,735.3114531
9.6,378.6110755
9.7,728.7710194
9.8,639.1179661
9.9,463.0010744
10,368.1940235
10.1,397.4698458
10.2,414.7534825
10.3,371.0187353
10.4,288.9305781
10.5,286.9352177
10.6,418.5667098
10.7,139.5686046
10.8,231.7136102
10.9,194.2272578
11,170.7397798
11.1,151.5050193
11.2,184.8833986
11.3,104.648925
11.4,138.5921599
11.5,189.1047156
11.6,133.8685749
11.7,162.6500755
11.8,77.31232071
11.9,133.3905757
12,74.45902517
12.1,63.70264739
12.2,51.99335556
12.3,89.73993456
12.4,43.26735019
12.5,37.64950083
12.6,52.12189616
12.7,15.54675835
12.8,28.19566725
12.9,34.63862339
13,19.12314387
13.1,30.3154826
13.2,27.84528446
13.3,17.8916705
13.4,32.19167777
13.5,17.71998898
13.6,17.22467098
13.7,6.61744098
13.8,18.27359281
13.9,8.388330969
14,11.74784516
14.1,18.70403143
14.2,10.00501186
14.3,7.246774038
14.4,7.106175897
14.5,10.08581966
14.6,3.50621386
14.7,7.105627589
14.8,4.273020857
14.9,4.990360591
15,5.866514159
15.1,3.715227209
15.2,2.180383355
15.3,3.734264292
15.4,3.425981887
15.5,2.925065721
15.6,4.719514408
15.7,1.358621474
15.8,2.840711435
15.9,3.213553738
16,1.718534917
16.1,1.720027828
16.2,2.058088916
16.3,1.689181153
16.4,1.387904134
16.5,1.111042583
16.6,1.463948645
16.7,0.9621993049
16.8,1.116591079
16.9,0.6573472941
17,0.8042903215
17.1,1.062414227
17.2,0.5656680334
17.3,0.5166307495
17.4,0.591767628
17.5,0.6239589449
17.6,0.5286375016
17.7,0.4973238974
17.8,0.3606206542
17.9,0.4288798204
18,0.2254604552
18.1,0.4819355131
18.2,0.2166133382
18.3,0.2708932752
18.4,0.2056405741
18.5,0.2200505752
18.6,0.1700934266
18.7,0.1194278305
18.8,0.1019921922
18.9,0.2355999128
19,0.1021705216
19.1,0.03763552229
19.2,0.06238213468
19.3,0.07291035873
19.4,0.1032022605
19.5,0.1115891971
19.6,0.04974080222
19.7,0.03438818783
19.8,0.07447536317
19.9,0.0591056911
20,0.0374534541
20.1,0.04668496331
20.2,0.05202612091
20.3,0.04520304759
20.4,0.02522443026
20.5,0.02494025475
20.6,0.02656234578
