# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=22000000.0, vE=23200000.0, vesc=54400000.0
# mX (eV) = 60000000.0
# sigma_e (cm^2) = 1e-29
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,6583006553
1.3,3.026375093e+10
1.4,0
1.5,0
1.6,1.203159064e+10
1.7,3.996101688e+10
1.8,0
1.9,1.270979718e+11
2,2.542707974e+10
2.1,7.779236942e+10
2.2,4.472854487e+10
2.3,3.236827892e+10
2.4,9.390459865e+10
2.5,1.525586151e+10
2.6,3.533953147e+10
2.7,6.071832081e+10
2.8,6.089160887e+10
2.9,7.01623346e+10
3,7.687375369e+10
3.1,3.959559303e+10
3.2,7.433047509e+10
3.3,8.569988921e+10
3.4,5.74651698e+10
3.5,1.391247869e+10
3.6,3.347485488e+10
3.7,4.582984846e+10
3.8,5.40983804e+10
3.9,5.62363956e+10
4,4.510609936e+10
4.1,5.021759962e+10
4.2,4.989642272e+10
4.3,5.343302911e+10
4.4,1.559826731e+10
4.5,4.793111926e+10
4.6,2.866415042e+10
4.7,3.442866365e+10
4.8,2.131925728e+10
4.9,2.990508125e+10
5,3.190944384e+10
5.1,2.830812442e+10
5.2,2.806157113e+10
5.3,2.755061149e+10
5.4,2.924738383e+10
5.5,1.982849171e+10
5.6,1.990659656e+10
5.7,2.092403964e+10
5.8,5022350423
5.9,1.533568028e+10
6,1.92340995e+10
6.1,5010398460
6.2,1.215994441e+10
6.3,1.057849419e+10
6.4,5190707144
6.5,1.629923604e+10
6.6,1.097716931e+10
6.7,3045681123
6.8,8683549757
6.9,8120571100
7,3838048746
7.1,7279018727
7.2,1689142861
7.3,6391215763
7.4,4014979234
7.5,2601553619
7.6,2698781771
7.7,2338942235
7.8,1960519468
7.9,3546307820
8,2317662181
8.1,990843649.3
8.2,1225757368
8.3,1281212625
8.4,824051026.5
8.5,762371871.4
8.6,549500185.5
8.7,564345526.9
8.8,686963738.6
8.9,584369921.5
9,305941945.2
9.1,434680271.2
9.2,423118798.8
9.3,374507354.8
9.4,324747454.9
9.5,293334948.2
9.6,146616063.6
9.7,290220616.9
9.8,256892571.4
9.9,184914001.4
10,148206400.7
10.1,157514595.5
10.2,165025860
10.3,147882778.7
10.4,115785605.5
10.5,115972121.2
10.6,169736326.9
10.7,56075280.42
10.8,94126407.74
10.9,79167703.41
11,69489634.84
11.1,62542589.08
11.2,75827440.82
11.3,43518172.6
11.4,57608836.38
11.5,78777189
11.6,56100081.86
11.7,68164344.97
11.8,32559055.58
11.9,56190790.45
12,31747829.99
12.1,27258977.03
12.2,22486239.57
12.3,38679768.57
12.4,18692180.91
12.5,16420920.5
12.6,22801412.08
12.7,7064995.937
12.8,12561488.11
12.9,15310468.73
13,8589934.734
13.1,13940922.77
13.2,12497191.89
13.3,8357878.748
13.4,14826206
13.5,8218406.677
13.6,8090967.597
13.7,3146669.701
13.8,8630971.923
13.9,3995503.623
14,5563425.97
14.1,8964569.904
14.2,4873215.52
14.3,3464796.456
14.4,3520737.074
14.5,4995609.977
14.6,1759901.137
14.7,3558487.136
14.8,2148554.272
14.9,2550499.205
15,2986959.345
15.1,1928182.379
15.2,1130408.643
15.3,1957994.385
15.4,1801783.939
15.5,1544293.448
15.6,2515212.32
15.7,732606.628
15.8,1541104.879
15.9,1765187.242
16,946065.6481
16.1,960177.7303
16.2,1155261.118
16.3,975495.4479
16.4,787132.4982
16.5,645374.7967
16.6,853596.4823
16.7,546599.5951
16.8,645412.254
16.9,378934.9885
17,465652.0615
17.1,610775.9805
17.2,329734.1416
17.3,305110.0296
17.4,348014.8638
17.5,369370.7956
17.6,316405.0102
17.7,298000.4325
17.8,220492.292
17.9,261639.6091
18,141175.587
18.1,298499.6688
18.2,136922.4477
18.3,173705.5017
18.4,131121.6766
18.5,141402.7147
18.6,112959.5781
18.7,78669.76139
18.8,67919.04793
18.9,161546.9202
19,70648.6051
19.1,26250.38687
19.2,45897.82253
19.3,51866.54695
19.4,75878.46388
19.5,83516.04697
19.6,37795.11117
19.7,26511.3632
19.8,58040.4956
19.9,46848.15933
20,30083.69409
20.1,37881.57716
20.2,43304.48276
20.3,38346.55859
20.4,21494.73984
20.5,21322.56298
20.6,24174.04233
20.7,26337.72684
20.8,32744.1443
20.9,16886.92254
21,27692.09694
21.1,18252.47756
21.2,20153.32268
21.3,18688.94044
21.4,12049.89707
21.5,7502.334505
21.6,18045.13551
21.7,12802.15473
21.8,10334.90865
21.9,14654.50014
22,7570.369323
22.1,10085.58519
22.2,12942.992
22.3,3856.827056
22.4,5310.72176
22.5,6872.230587
22.6,3695.874656
22.7,6249.056697
22.8,6344.499957
22.9,5525.733037
23,4688.516254
23.1,4606.364529
23.2,3569.559476
23.3,1810.125175
23.4,2468.811456
23.5,2328.074043
23.6,1857.094087
23.7,1382.032827
23.8,1286.340582
23.9,1448.86927
24,1245.790367
24.1,1042.728045
24.2,830.5954387
24.3,464.0208165
24.4,596.5643239
24.5,690.6517993
24.6,524.7477134
24.7,569.6712312
24.8,524.6046783
24.9,485.9765997
25,320.0287869
25.1,442.3531042
25.2,306.0195695
25.3,106.9534957
25.4,244.1099621
25.5,224.2902866
25.6,162.0717119
25.7,154.8524323
25.8,102.6953526
25.9,118.1771842
26,113.2641426
26.1,113.565095
26.2,88.20786672
26.3,102.6887978
26.4,71.36377587
26.5,32.42261313
26.6,84.25566776
26.7,64.54990598
26.8,52.03772612
26.9,70.9497934
27,18.55802934
27.1,26.89997495
27.2,44.99760477
27.3,23.47285386
27.4,21.88502333
27.5,21.90648183
27.6,16.94039257
27.7,14.60848822
27.8,16.62638736
27.9,10.02973825
28,9.24656891
28.1,6.396220266
28.2,9.068780971
28.3,6.575973132
28.4,5.435528452
28.5,2.697086719
28.6,4.231153815
28.7,5.143216538
28.8,2.960891908
28.9,2.98282246
29,1.21378509
29.1,1.926567279
29.2,1.4332776
29.3,1.52432581
29.4,1.137009276
29.5,0.810518453
29.6,0.8767209713
29.7,0.9050283695
29.8,0.3493985506
29.9,0.431558733
30,0.3311075468
30.1,0.4022701101
30.2,0.3725431129
30.3,0.1216236906
30.4,0.1314140021
30.5,0.1487602961
30.6,0.1338648863
30.7,0.1029807031
30.8,0.06372923255
30.9,0.04129581619
31,0.06764628505
31.1,0.04019548388
31.2,0.02635274479
31.3,0.03092630722
31.4,0.0158825945
31.5,0.02261018385
31.6,0.01235900098
31.7,0.007695907029
31.8,0.005802982251
31.9,0.007706323411
32,0.004964040744
32.1,0.004720404374
32.2,0.004953749841
32.3,0.003517687921
32.4,0.00191843278
32.5,0.002265154468
32.6,0.001420209099
32.7,0.001139250188
32.8,0.0007185034558
32.9,0.00035499129
33,0.000418635909
33.1,0.0002204338864
33.2,0.0004561486615
33.3,0.0002383603471
33.4,0.0001628052266
33.5,0.0001174349501
33.6,0.0001590832672
33.7,5.820206005e-05
33.8,3.434210188e-05
33.9,1.147427567e-05
34,4.367689303e-05
34.1,2.652434613e-05
34.2,7.667296321e-06
34.3,6.102596628e-06
34.4,5.66694799e-06
34.5,4.574818576e-06
34.6,5.831887508e-06
34.7,5.133756247e-07
34.8,2.599224524e-06
34.9,2.430989382e-06
35,3.522793402e-07
35.1,2.908798422e-07
35.2,4.084000542e-08
35.3,1.089654817e-07
35.4,1.282673538e-08
35.5,1.250515244e-08
35.6,1.090529472e-08
35.7,2.603824458e-10
35.8,0
35.9,0
36,0
36.1,0
36.2,0
36.3,0
36.4,0
36.5,0
36.6,0
36.7,0
36.8,0
36.9,0
37,0
37.1,0
37.2,0
37.3,0
37.4,0
37.5,0
37.6,0
37.7,0
37.8,0
37.9,0
38,0
38.1,0
38.2,0
38.3,0
38.4,0
38.5,0
38.6,0
38.7,0
38.8,0
38.9,0
39,0
39.1,0
39.2,0
39.3,0
39.4,0
39.5,0
39.6,0
39.7,0
39.8,0
39.9,0
40,0
40.1,0
